,sub,r2_actual_vs_model,r2_actual_vs_avg,r2_model_increase_from_avg
0,13.0,-1.0427003590184105,-1.8436073989704722,0.8009070399520617
1,14.0,-0.11502282439940803,-0.006052371541502177,-0.10897045285790585
2,17.0,-2.9243953658767368e+32,-2.109228195632082e+32,-8.151671702446547e+31
3,29.0,-1.0715383114281186e+29,-3.8601097426902983e+28,-6.855273371590887e+28
4,44.0,0.07157093270877868,-0.9535147392290209,1.0250856719377994
5,73.0,-0.053270557204556646,-1.8219449626766249e-06,-0.05326873525959397
6,77.0,-6.793103174154237e+30,-3.4742641787985894e+30,-3.318838995355648e+30
7,94.0,0.0,0.0,0.0
8,95.0,-0.06311700914444374,-0.08537093915133886,0.02225393000689513
9,108.0,0.0,0.0,0.0
10,110.0,-0.9358398437500004,-0.9358398437500004,0.0
11,135.0,-3.1287983382898888e+29,-1.0454626693802472e+29,-2.0833356689096415e+29
12,140.0,-0.4647109725110872,-0.410980224609375,-0.05373074790171217
13,1132.0,-0.2071436528830617,-0.109375,-0.09776865288306169
14,1136.0,-5.148085903089839e+28,-4.633882969750441e+28,-5.142029333393981e+27
15,1160.0,-18.96745230078562,-18.96745230078562,0.0
16,1166.0,-3.9635354736424864,-3.9635354736424864,0.0
17,1173.0,-1.2294458128581995,-0.05116560702391726,-1.1782802058342823
18,1191.0,-1.5105874550055343,-1.0959472656250018,-0.4146401893805325
19,1202.0,0.0,0.0,0.0
20,1203.0,-0.0699131327397311,-0.19443281939545298,0.12451968665572188
21,1207.0,0.0,0.0,0.0
22,1243.0,0.0,0.0,0.0
23,1261.0,-0.0031250000000000444,-0.0031250000000000444,0.0
24,1264.0,-0.04520744636058738,-0.0017969852231378702,-0.04341046113744951
25,1269.0,0.0,0.0,0.0
26,1271.0,-1.0279836962550668,-0.2045108433734939,-0.8234728528815729
27,1272.0,-1.0574672574373833,-0.4936266447368418,-0.5638406127005415
28,1283.0,0.0,0.0,0.0
29,1284.0,-6.987912615322005e+27,-2.154484064353688e+27,-4.833428550968317e+27
30,1288.0,-0.9486496500871786,-0.26476629625087633,-0.6838833538363023
31,1308.0,-0.6198603019830724,-0.39947213703645934,-0.22038816494661306
32,1313.0,-0.40960000000000063,-0.40960000000000063,0.0
33,1319.0,-0.35430344531852365,-0.029149315883402638,-0.325154129435121
34,1338.0,-0.18558533746202266,-0.3495274102079404,0.16394207274591777
35,1341.0,0.0,0.0,0.0
36,1347.0,-2.2440031729810497,-1.2487910562099005,-0.9952121167711492
37,1348.0,0.029717755656169742,-0.0011505681818182456,0.030868323837987988
38,1349.0,-4.095800745191499,-4.095800745191499,0.0
39,1358.0,-0.9180827053773886,-0.6074644080634892,-0.31061829731389934
40,1366.0,-0.23853190242800149,-0.0797495468775744,-0.15878235555042708
41,1382.0,0.0,0.0,0.0
42,1401.0,-8.528940514461919,-4.861607142857139,-3.66733337160478
43,1402.0,-1.1718750000000004,-1.1718750000000004,0.0
44,1404.0,0.0,0.0,0.0
45,1423.0,-0.43716456024930794,-0.43716456024930794,0.0
46,1424.0,-0.11767578125000022,-0.11767578125000022,0.0
47,1426.0,-2.845525966738089,-2.845525966738089,0.0
48,1430.0,-0.5377777777777779,-0.5377777777777779,0.0
49,1442.0,-1.0541228192019174,-0.4243861607142849,-0.6297366584876325
50,1687.0,-0.21802756363374032,-0.08773803710937522,-0.1302895265243651
51,1688.0,-0.2765088834811906,-0.03448996498452117,-0.24201891849666946
52,1692.0,-0.20169831994156318,-0.20169831994156318,0.0
53,1694.0,-2.667406991188133,-0.11337868480725666,-2.5540283063808764
54,1697.0,-0.13719509300947652,-0.004557291666666519,-0.13263780134281
55,1700.0,-4.727105553100812,-5.1745689655172455,0.4474634124164334
56,1701.0,-0.2788117452063985,-0.1546685818932969,-0.1241431633131016
57,1702.0,-0.07657669555962632,-0.042535693676994946,-0.03404100188263137
58,1708.0,-0.7335272727272728,-0.7335272727272728,0.0
59,1712.0,-0.15385746279625168,-0.4197817989297934,0.2659243361335417
60,1715.0,-0.48121425237492765,-0.42047542666870164,-0.06073882570622602
61,1716.0,-0.23632042348619864,-0.23632042348619864,0.0
62,1717.0,-0.19450431034482785,-0.19450431034482785,0.0
63,1718.0,-2.6787228939306362,-2.6787228939306362,0.0
64,1719.0,-1.504080505720558,-0.8790123980978257,-0.6250681076227322
65,1721.0,-0.01222826086956541,-0.01222826086956541,0.0
66,1724.0,0.07861508824071461,-0.07779166088204015,0.15640674912275476
67,1725.0,-8.400305940256573e+29,-5.380135179145167e+29,-3.020170761111406e+29
68,1726.0,0.0,0.0,0.0
69,1727.0,-2.988292260731639,-2.23355069070921,-0.7547415700224289
70,1728.0,-6.625309491142226e+30,-4.3151876685059314e+30,-2.3101218226362945e+30
71,1730.0,-0.6901408450704227,-0.6901408450704227,0.0
72,1732.0,-0.007385253906249778,-0.007385253906249778,0.0
73,1734.0,-9.214505961385687,-19.527706028558892,10.313200067173206
74,1735.0,1.0,1.0,0.0
75,1736.0,-9.636323919102754,-4.314453124999999,-5.321870794102755
76,1737.0,-3.058181818181816,-3.058181818181816,0.0
77,1738.0,-1.7287581699346402,-1.7287581699346402,0.0
78,1742.0,-39.111801578402265,-24.576577916842627,-14.535223661559638
79,1743.0,-2.5162599654245117,-3.4999999999999964,0.9837400345754848
80,1746.0,-0.012492568370987112,-0.012492568370987112,0.0
81,1747.0,-3.3460240784780018,-3.3460240784780018,0.0
82,1749.0,-0.09334144482989704,-0.12534015595037684,0.031998711120479806
83,1751.0,-4.0124782382991435e+28,-1.5133174235242883e+29,1.112069599694374e+29
84,1752.0,-17.795360864783113,-20.848700605197553,3.0533397404144402
85,1753.0,-0.20426570930228394,-0.06695153387055575,-0.1373141754317282
86,1756.0,-6.631688276113948,-6.631688276113948,0.0
87,1757.0,-0.41950972308115153,-0.41950972308115153,0.0
88,1758.0,-1.7037823038735413,-2.2972728730304484,0.593490569156907
89,1759.0,-0.849427663556624,-1.0386851880055499,0.18925752444892585
90,1760.0,-12.996577678456388,-3.8757470902799565,-9.120830588176432
91,1766.0,-0.24169089013893896,-0.21973109459421503,-0.021959795544723937
92,1767.0,-0.07334351361596458,-0.10234748803827753,0.02900397442231295
93,1769.0,-1.4450987370832284,-3.250000000000001,1.8049012629167724
94,1770.0,-0.03186015876760284,-0.39680430952429147,0.3649441507566886
95,1771.0,-0.5436693878716088,-0.2231885981334989,-0.3204807897381099
96,1774.0,0.33928095240830425,-0.0005064808880992366,0.3397874332964035
97,1778.0,-1.3547829033293945,-1.0425673303102507,-0.3122155730191438
98,1780.0,-0.6515832669790835,-0.5734303885446952,-0.07815287843438834
