num_id,came_to_work,dew_point_IQR,distance_active,distance_active_hr,distance_high_speed_transportation,distance_high_speed_transportation_hr,distance_powered_vehicle,distance_powered_vehicle_hr,distance_walking,distance_walking_hr,hours_accounted_for,hours_active,hours_active_hr,hours_high_speed_transportation,hours_high_speed_transportation_hr,hours_of_sleep,hours_of_sleep_hr,hours_powered_vehicle,hours_powered_vehicle_hr,hours_stationary,hours_stationary_nhw,hours_walking,location_variance,location_variance_hr,phq2_2,phq2_bin,phq2_sum,temp_mean,temp_std
153.0,1.8313502195289717,-1.4155858765423237,-0.6894717593082255,-1.189253193267205,2.0691890482213107,2.1695849991868896,-0.1937913974757634,0.512344042445632,0.2791567283379071,-0.097733838584099,11.5,-0.4709250000069331,-0.675875405145839,0.0424920983954192,0.5030985656851044,0.5864570916058136,-0.3438541711803202,-0.4855201474687715,0.4813136359334873,15.352285714285712,11.938,0.5037521958859674,-0.2132847309389861,0.8995575168041127,,,,1.7943345850990602,1.189564139044036
153.0,1.598641513431133,-0.6572753720664792,0.7155540745425752,1.1235280508041123,-0.4786654565545821,-0.4625169167039598,0.4795437549653494,0.681277799841782,1.0950572729404793,1.305295325853315,9.4,0.993516145746581,1.4005401091950989,-0.3267149415823267,-0.2935998358622546,0.3859223267609934,0.6879063109024478,0.4335522147773523,0.6573968171941014,16.819142857142857,16.0,1.149867837135924,0.7001744305277674,0.8438648826023152,,,,1.4656132064126417,0.6489016342725985
153.0,1.806628623355076,-1.8650635704994645,-0.757584553609093,-0.2278275381584357,-0.4786654565545821,-0.4625169167039598,-1.438350091653024,-2.029004334808253,-0.2007943583019885,0.6929955639297789,9.0,-0.7716872956742347,0.2657740480481105,-0.3267149415823267,-0.2935998358622546,0.2078943692839397,0.1532202037240643,-1.54138371938012,-1.5306529142202558,13.477666666666666,9.397166666666664,-0.4882895287444526,-0.1032977492400794,-0.4632377999257444,,,,1.4029729436938625,0.1459082384401542
153.0,-0.5915769572962606,-0.6067609685713151,1.0247245205351976,1.7864622035770874,2.071634513004337,2.1575674900768966,1.4992054332001543,1.8895696044302404,1.0105519237359482,1.50055015641805,9.2,0.9827461771753618,1.576616118802061,0.0424920983954192,0.1608726583881344,0.6295483732906538,0.3031379950891203,1.3564011654394708,1.7241724518682178,15.481,15.481,1.1522491029790272,0.896298878130445,0.9203398415943648,,,,1.3166525816586605,0.2603927852155265
153.0,-0.5915769572962606,-0.8509309106085056,-2.438494735729105,0.3732273807388897,-0.4786654565545821,0.8505296639639667,-2.156652985369275,0.2635467779773503,-2.2276401253692804,0.8502768019042612,,-1.9746133555247116,0.6417637177248579,-0.3267149415823267,0.0191928880871824,0.0414903118665767,0.200102584633828,-1.6673717284545195,0.3330574976938876,9.4,9.4,-1.7189748791004225,0.3199727071197867,0.550131110268762,,,,1.4347330768986584,-0.8054214147642333
161.0,-0.5915769572962607,-0.4893857048442189,0.2086442783753108,0.257873270238981,0.6244822126395795,0.6675747070955064,0.1537598761507711,0.3239355704531838,0.3111099869017346,0.5292443399983358,,0.1255425855565344,0.2768800776388364,1.076546912029752,1.2635873881002344,0.4775028669422978,0.5350600855762516,0.0385005605497832,0.2402536948252178,,,0.3467266981394057,0.3142106499795386,0.1191185395668648,-1.2409946200363997,,-1.135599179111365,1.3350269444366414,0.7794113797037406
161.0,-0.5915769572962607,-0.4893857048442189,0.2086442783753108,0.257873270238981,0.6244822126395795,0.6675747070955064,0.1537598761507711,0.3239355704531838,0.3111099869017346,0.5292443399983358,,0.1255425855565344,0.2768800776388364,1.076546912029752,1.2635873881002344,0.4775028669422978,0.5350600855762516,0.0385005605497832,0.2402536948252178,,,0.3467266981394057,0.3142106499795386,0.1191185395668648,-1.2409946200363997,,-1.135599179111365,1.3350269444366414,0.7794113797037406
161.0,-0.5915769572962607,-0.4893857048442189,0.2086442783753108,0.257873270238981,0.6244822126395795,0.6675747070955064,0.1537598761507711,0.3239355704531838,0.3111099869017346,0.5292443399983358,,0.1255425855565344,0.2768800776388364,1.076546912029752,1.2635873881002344,0.4775028669422978,0.5350600855762516,0.0385005605497832,0.2402536948252178,,,0.3467266981394057,0.3142106499795386,0.1191185395668648,-1.2409946200363997,,-1.135599179111365,1.3350269444366414,0.7794113797037406
161.0,-0.5915769572962606,-1.7038831599526754,-0.1242625405996179,-0.1101350476926372,2.112393895204598,2.190797435700328,1.3613698111798038,1.6926608147308129,0.5686768443596116,0.6324808010797703,8.666666666666666,-0.2934567281576206,-0.2386386197045452,4.397465356423638,4.934933182005499,-0.0647560305403146,-0.3525631302229631,1.0682412557528618,1.5287806941419009,13.29175,8.0125,0.6268670874614926,0.4985446632611269,0.4731374110803435,-0.1965398435722878,0.6666666666666666,-0.4705127082849703,1.802234618232496,1.0177449926335778
161.0,-0.5915769572962606,-1.0900540443006712,0.7269606191273442,0.8793846677881486,2.0589887356035774,2.140646423601581,0.3769151234683155,0.5361896603223438,0.2133009636797012,0.3469304364707305,8.714285714285714,0.7362750564999626,0.9014175031584736,0.0424920983954192,0.1401578222640353,1.199117403136043,1.5251190012398443,0.2171506973405775,0.3424677655563423,19.026142857142855,9.247714285714284,0.2685725494887173,0.3882400199283863,-0.1749074683816253,-0.861192883140359,0.6666666666666666,-0.4705127082849703,1.9480952299847496,1.195473018877604
