,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_stationary_nhw,yj__hours_walking,yj__location_variance,yj__season_num,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,cat__gender_0.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_winter,cat__season_num_1.0,cat__season_num_2.0,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,remainder__Unnamed: 0.3,remainder__Unnamed: 0.2,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__day,remainder__dt,remainder__participant_id,remainder__week,remainder__phq9_sum,remainder__phq9_1,remainder__phq9_2,remainder__phq9_3,remainder__phq9_4,remainder__phq9_5,remainder__phq9_6,remainder__phq9_7,remainder__phq9_8,remainder__phq9_9,remainder__v,remainder__phq9_cat_x,remainder__phq9_bin_x,remainder__phq2_1,remainder__phq2_2,remainder__phq2_sum,remainder__phq2_bin,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__hours_accounted_for,remainder__hours_stationary,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__phq9_sum_base,remainder__age,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__bipolar,remainder__scz,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__alc_cat,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__gad_cat,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__mhs_sum,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__bin_clin,remainder__num_id,remainder__week_id,remainder__day_of_week,remainder__month,remainder__change_sum,remainder__ending_week,remainder__change_binary,remainder__phq9_mean,remainder__phq9_bin_y,remainder__change_cat,remainder__phq9_cat_mean,remainder__phq9_cat_y,num_id
461,-0.0484513831269765,-0.7528456907961584,-1.048607042792596,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,0.868601843371788,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-0.44875399081937245,0.2460673848130465,0.7912660221996567,-0.7713417193704231,0.16303356128741853,-1.396424004376894,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-0.4663123534464975,-1.0508319833383335,-1.3404602604197937,-1.1444004632964513,-0.8791176030842559,0.2738608780138753,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.17,0.09,0.22,16.55,17.13,0.09,0.69,0.7,0.07,5.16,25.56,24.27,3.13,484,484,484,484,EN00430_10,10.0,2016-11-20,EN00430,1.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,11.0,22.65,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_1,7.0,11.0,,,,,,,,,533.0
462,0.31653669620814284,0.2821174547086585,0.21181620448698063,1.10113874030884,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.0172794330135446,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-0.07620811762332998,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5520588235294117,0.5550980392156863,0.23382352941176468,17.7628431372549,17.699019607843137,0.08529411764705881,0.7712745098039218,0.7755882352941177,0.05558823529411765,6.273627450980392,24.05245098039216,24.53754901960784,3.8314705882352946,485,485,485,485,EN00430_11,11.0,2016-11-21,EN00430,1.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,,,,,2.0,4.0,2.0,2.0,6.0,,,,1.0,,0.867,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_1,1.0,11.0,,,,,,,,,533.0
463,1.5627679962867562,1.5103596362122649,1.1339115781495508,1.0778125427606935,0.0,1.2389417706151669,2.2088911095671757,1.1121941405446643,1.1537393560466411,0.910955555020125,1.5573375489888832,0.10957780660794987,1.107788288745247,0.4221505432007224,1.0822803619838322,-0.07620811762332998,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6,0.86,0.43,27.07,30.54,0.03,0.78,0.78,0.04,10.63,33.15,36.03,5.45,486,486,486,486,EN00430_12,12.0,2016-11-22,EN00430,1.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,,,,,2.0,4.0,2.0,2.0,6.0,,,,1.0,,,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_1,2.0,11.0,,,,,,,,,533.0
464,0.31653669620814284,0.2821174547086585,0.21181620448698063,1.10113874030884,0.0,1.2389417706151669,2.2088911095671757,1.1121941405446643,1.1537393560466411,0.910955555020125,1.5573375489888832,0.10957780660794987,1.107788288745247,0.4221505432007224,1.0822803619838322,-0.07620811762332998,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5520588235294117,0.5550980392156863,0.23382352941176468,17.7628431372549,17.699019607843137,0.08529411764705881,0.7712745098039218,0.7755882352941177,0.05558823529411765,6.273627450980392,24.05245098039216,24.53754901960784,3.8314705882352946,487,487,487,487,EN00430_13,13.0,2016-11-23,EN00430,1.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,,,,,2.0,4.0,2.0,2.0,6.0,,,,1.0,,,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_1,3.0,11.0,,,,,,,,,533.0
465,-1.2065580768100388,-0.6768816292672615,-0.8146671592222906,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.127771223707725,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-0.07620811762332998,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.01,32.49,32.17,0.06,0.88,0.9,0.03,2.9,35.69,35.58,1.61,488,488,488,488,EN00430_15,15.0,2016-11-25,EN00430,2.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,,,,,2.0,4.0,2.0,2.0,6.0,,,,1.0,,17.25,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_2,5.0,11.0,,,,,,,,,533.0
466,1.5627679962867562,-1.3427103891654466,-1.1091343148080064,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-0.3122885501761214,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-0.07620811762332998,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.54,0.75,0.47,35.44,35.27,0.11,0.79,0.79,0.09,4.34,41.55,42.19,4.04,489,489,489,489,EN00430_16,16.0,2016-11-26,EN00430,2.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,1.0,1.0,2.0,0.0,2.0,4.0,2.0,2.0,6.0,,,,1.0,,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_2,6.0,11.0,,,,,,,,,533.0
467,0.8487177214446091,0.5410935925188681,0.21898919880878667,-0.652938277890927,0.0,1.3216149755074107,-0.45175268230687365,1.3970719654480872,1.0992221407293477,1.5557627773332714,-0.43305805972287126,-1.1188101365703222,1.8645226590682054,-1.2589085955297035,1.0746724218166641,2.0206308176290273,-1.396424004376894,0.18507192459414618,1.8297776435260171,0.38562502331226123,2.1506031524276112,-1.0508319833383335,-2.5446024288819973,-1.1444004632964513,2.428975121712088,2.3867268660637984,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.52,0.61,0.41,35.97,37.23,0.2,0.86,0.9,0.1,11.67,40.25,44.34,5.63,490,490,490,490,EN00430_17,17.0,2016-11-27,EN00430,2.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,1.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,6.0,,,,1.0,9.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_2,7.0,11.0,,,,,,,,,533.0
468,-1.2065580768100388,0.3975679107821361,-0.009517583035913567,2.861078973844696,0.0,-0.7703513419901654,-0.45175268230687365,1.097326446789075,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-0.270868248302106,1.1158564502097996,-0.8933627438211971,-0.7713417193704231,0.7033484159400241,-1.396424004376894,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,0.2756318935890921,-1.0508319833383335,-0.7659190554223481,-1.1444004632964513,0.031342406095517,0.7677757708760174,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.99,1.0,0.04,43.11,42.57,0.01,0.96,0.95,0.01,5.03,44.33,43.98,2.57,491,491,491,491,EN00430_18,18.0,2016-11-28,EN00430,2.0,11.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,V2,,,,,,,2.0,4.0,2.0,2.0,6.0,,,,1.0,10.0,7.9,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_2,1.0,11.0,,,,,,,,,533.0
469,-1.2065580768100388,-1.071206828075365,-1.3505585774288968,0.3619947469770791,0.0,-0.7703513419901654,-0.45175268230687365,1.342549239371314,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.1236059407257023,1.7879995578112196,-1.2589085955297035,-0.7713417193704231,1.9681695908865968,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,32.76,32.55,0.07,0.84,0.84,0.04,1.6,36.62,37.04,0.94,492,492,492,492,EN00430_19,19.0,2016-11-29,EN00430,2.0,14.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,V2,,,,,,,4.0,3.0,2.0,4.0,6.0,,,,1.0,,10.317,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_2,2.0,11.0,,,,,,,,,533.0
471,-1.2065580768100388,-1.3875796904250453,-1.5575179272539548,1.944122211523549,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.4211052865296072,-0.8212077601129874,-1.2088202544831226,-0.7713417193704231,-0.07620811762332998,-1.396424004376894,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,34.41,34.49,0.02,0.92,0.93,0.01,1.22,36.5,36.47,0.86,494,494,494,494,EN00430_20,20.0,2016-11-30,EN00430,2.0,14.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,V2,,,3.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,6.0,,,,1.0,,0.083,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_2,3.0,11.0,,,,,,,,,533.0
472,0.31653669620814284,0.2821174547086585,0.21181620448698063,1.10113874030884,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.104091841378563,-0.8212077601129874,-0.5955105942905117,-0.7713417193704231,-0.07620811762332998,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5520588235294117,0.5550980392156863,0.23382352941176468,17.7628431372549,17.699019607843137,0.08529411764705881,0.7712745098039218,0.7755882352941177,0.05558823529411765,6.273627450980392,24.05245098039216,24.53754901960784,3.8314705882352946,495,495,495,495,EN00430_21,21.0,2016-12-01,EN00430,3.0,14.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,V2,,,,,,,4.0,3.0,2.0,4.0,6.0,,,,1.0,,1.667,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,4.0,12.0,,,,,,,,,533.0
473,-1.2065580768100388,-1.2634978219194986,-1.4932061396546443,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.0099618520331577,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-0.07620811762332998,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,24.36,24.71,0.06,0.75,0.73,0.03,0.87,31.24,31.25,0.82,496,496,496,496,EN00430_22,22.0,2016-12-02,EN00430,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,5.0,12.0,,,,,,,,,533.0
474,-1.2065580768100388,-0.5118197562572103,-0.3792944959085289,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.360383588591105,-0.8212077601129874,-0.26037813547460886,-0.7713417193704231,-0.4983032991794058,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.93,1.0,0.19,23.81,23.39,0.06,0.76,0.77,0.06,2.08,30.55,31.34,1.24,497,497,497,497,EN00430_23,23.0,2016-12-03,EN00430,3.0,,,,,,,,,,,V2,,,2.0,1.0,3.0,1.0,,,,,,,,,,,3.15,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,6.0,12.0,,,,,,,,,533.0
475,-1.2065580768100388,-0.5298950032222354,-0.6812495076676167,2.514900982963917,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.26476107754654465,-0.8212077601129874,1.0661902660923916,-0.7713417193704231,-0.623408400451901,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.9152783744618248,-1.1444004632964513,-1.367394439813975,-1.1175100600184296,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.87,1.0,0.3,31.41,31.66,0.03,0.91,0.92,0.03,3.49,33.81,33.71,1.82,498,498,498,498,EN00430_24,24.0,2016-12-04,EN00430,3.0,,,,,,,,,,,V2,,,1.0,1.0,2.0,0.0,,,,,,,,,,8.0,17.483,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,7.0,12.0,,,,,,,,,533.0
476,1.352076401149604,0.12395437702879157,-0.22176781352433714,0.3619947469770791,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.1434718651164182,-0.8212077601129874,0.35880821146038705,-0.7713417193704231,-0.7880720380249469,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,2.057313187115675,-1.1444004632964513,-1.367394439813975,-1.0491896543317742,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.66,0.92,0.4,30.79,31.8,0.12,0.85,0.83,0.06,7.33,34.81,37.28,3.8,499,499,499,499,EN00430_25,25.0,2016-12-05,EN00430,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,9.0,7.717,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,1.0,12.0,,,,,,,,,533.0
477,-1.2065580768100388,-0.3820148034316088,0.8491072797985667,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.23393357197533063,-0.8212077601129874,1.3255525973360278,-0.7713417193704231,-0.2486536435341705,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.5127944068488969,-1.1444004632964513,-1.367394439813975,-0.48139652042809766,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.01,14.3,12.94,0.04,0.68,0.69,0.03,1.92,23.18,22.58,4.07,500,500,500,500,EN00430_26,26.0,2016-12-06,EN00430,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,9.0,22.833,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,2.0,12.0,,,,,,,,,533.0
478,-1.141880420467894,-1.5136046712008737,-1.3903166904019215,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-0.41060045813535007,-0.8212077601129874,1.1251141999435574,-0.7713417193704231,-0.4723757282468762,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.99,1.0,0.02,9.37,9.61,0.05,0.7,0.7,0.03,1.8,17.62,17.51,1.27,501,501,501,501,EN00430_27,27.0,2016-12-07,EN00430,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,18.6,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_3,3.0,12.0,,,,,,,,,533.0
479,-0.7316159846918848,-0.4199353788939676,-0.8377217651773833,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.918353458753134,-0.8212077601129874,1.262821065510964,-0.7713417193704231,-0.7006858073091681,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,2.0864213216453873,-1.1444004632964513,-1.367394439813975,-1.2007359093173748,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.89,0.99,0.18,12.56,12.47,0.09,0.74,0.73,0.05,4.61,19.58,20.12,2.56,502,502,502,502,EN00430_28,28.0,2016-12-08,EN00430,4.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,8.0,21.433,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,4.0,12.0,,,,,,,,,533.0
480,-0.08735941949480146,-0.3046037914499439,-0.31740085077751296,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.9679880939735984,-0.8212077601129874,-1.1170946307399736,-0.7713417193704231,-1.8505950552129362,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.85,0.85,0.13,7.47,8.32,0.11,0.74,0.71,0.07,2.53,14.2,14.02,2.07,503,503,503,503,EN00430_29,29.0,2016-12-09,EN00430,4.0,,,,,,,,,,,V2,2.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,0.25,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,5.0,12.0,,,,,,,,,533.0
482,1.4446997507535988,0.8872881850913149,0.531327097662353,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,1.4243640126805386,-0.7434401962701028,-0.43305805972287126,1.4037876491210397,-0.8212077601129874,-1.2589085955297035,1.82929795808663,1.1649578460787076,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.59,0.58,0.4,3.61,1.15,0.11,0.78,0.79,0.07,6.61,9.07,9.88,3.31,505,505,505,505,EN00430_30,30.0,2016-12-10,EN00430,4.0,,,,,,,,,,,V2,,,1.0,1.0,2.0,0.0,,,,,,,,,,,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,6.0,12.0,,,,,,,,,533.0
483,-1.078826125293533,-0.11248363353235809,-0.17541978736065594,1.0778125427606935,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,1.424355551604632,-0.7434401962701028,-0.43305805972287126,-0.45838797533941145,-0.8212077601129874,0.9518311098800206,1.849970335026737,-1.2590322790469048,0.7161148740394326,1.7107666863394702,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,-2.138691798144003,-1.1444004632964513,-1.367394439813975,-0.27333245848338633,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.92,1.0,0.2,13.4,13.81,0.04,0.86,0.87,0.03,4.16,16.94,17.04,2.82,506,506,506,506,EN00430_31,31.0,2016-12-11,EN00430,4.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,17.0,15.467,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,7.0,12.0,,,,,,,,,533.0
484,1.2651249572862349,-0.15581133353631685,0.19955735866588847,-0.652938277890927,0.0,1.2362750521130346,-0.45175268230687365,0.9797404850825445,0.8804782540579253,1.0418406349964557,-0.43305805972287126,-0.29843607353840035,0.9471343509125337,1.0589766965854681,-0.2647534481515902,0.6226385163209093,0.7161148740394326,-0.5853957699047987,0.26830784510880407,-3.237641705179432,-0.2085240456232023,-1.0508319833383335,-1.2249116761715506,-1.1444004632964513,-0.36084927498991365,0.8515426573782997,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.52,0.6,0.39,-1.86,-1.92,0.09,0.77,0.76,0.06,4.72,3.68,3.67,2.89,507,507,507,507,EN00430_32,32.0,2016-12-12,EN00430,4.0,,,,,,,,,,,V2,,,1.0,1.0,2.0,0.0,,,,,,,,,,12.0,17.35,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,1.0,12.0,,,,,,,,,533.0
