,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_walking,yj__location_variance,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,yj__hours_high_speed_transportation_hr_bin,yj__distance_high_speed_transportation_hr_bin,yj__cloud_cover_IQR_indicator,yj__dew_point_IQR_indicator,yj__dew_point_std_indicator,yj__precip_sum_indicator,yj__came_to_work_indicator,yj__distance_active_indicator,yj__distance_high_speed_transportation_indicator,yj__distance_powered_vehicle_indicator,yj__distance_walking_indicator,yj__hours_active_indicator,yj__hours_high_speed_transportation_indicator,yj__hours_of_sleep_indicator,yj__hours_powered_vehicle_indicator,yj__location_variance_indicator,cat__gender_0.0,cat__marital_status_0.0,cat__race_6.0,cat__season_winter,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,non-skew__callDuration_incoming_bin,non-skew__callDuration_outgoing_bin,non-skew__callCount_incoming_bin,non-skew__callCount_missed_bin,non-skew__callCount_outgoing_bin,non-skew__textCount_bin,non-skew__textCount_received_bin,non-skew__textCount_sent_bin,non-skew__textLength_received_bin,non-skew__textLength_sent_bin,non-skew__uniqueNumbers_calls_incoming_bin,non-skew__uniqueNumbers_calls_missed_bin,non-skew__uniqueNumbers_calls_outgoing_bin,non-skew__uniqueNumbers_texts_bin,non-skew__uniqueNumbers_texts_received_bin,non-skew__uniqueNumbers_texts_sent_bin,non-skew__callDuration_incoming_indicator,non-skew__callDuration_outgoing_indicator,non-skew__callCount_incoming_indicator,non-skew__callCount_missed_indicator,non-skew__callCount_outgoing_indicator,non-skew__textCount_indicator,non-skew__textCount_received_indicator,non-skew__textCount_sent_indicator,non-skew__textLength_received_indicator,non-skew__textLength_sent_indicator,non-skew__uniqueNumbers_calls_incoming_indicator,non-skew__uniqueNumbers_calls_missed_indicator,non-skew__uniqueNumbers_calls_outgoing_indicator,non-skew__uniqueNumbers_texts_indicator,non-skew__uniqueNumbers_texts_received_indicator,non-skew__uniqueNumbers_texts_sent_indicator,non-skew__cloud_cover_mean_indicator,non-skew__cloud_cover_median_indicator,non-skew__cloud_cover_std_indicator,non-skew__dew_point_mean_indicator,non-skew__dew_point_median_indicator,non-skew__humidity_IQR_indicator,non-skew__humidity_mean_indicator,non-skew__humidity_median_indicator,non-skew__humidity_std_indicator,non-skew__temp_IQR_indicator,non-skew__temp_mean_indicator,non-skew__temp_median_indicator,non-skew__temp_std_indicator,target__phq9_sum,target__phq9_1,target__phq9_2,target__phq9_3,target__phq9_4,target__phq9_5,target__phq9_6,target__phq9_7,target__phq9_8,target__phq9_9,target__phq2_1,target__phq2_2,target__phq2_sum,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__dt,remainder__participant_id,remainder__v,remainder__day,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__hours_accounted_for,remainder__hours_stationary,remainder__hours_stationary_nhw,remainder__cid,remainder__category,remainder__subcategories,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__study,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__age,remainder__heard_about_us,remainder__device,remainder__study_arm,remainder__num_id,remainder__day_of_week,remainder__month,remainder__week,remainder__week_id,remainder__phq2_indicator,num_id
0,0.2361135345100164,0.24178336339647555,0.12470052509578886,0.6214815735670746,0.0,1.2253742703635655,0.0,1.219884792827251,0.0,1.1152977921810348,0.0,0.015930065099080886,0.9306747733189601,0.0,0.37551378364215554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,-0.7905694150420949,-1.8257418583505538,-1.8257418583505538,-0.6666666666666666,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-1.5,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,-1.7839408213065984e-16,-1.433379972362311e-16,1.885843240264532e-16,0.0,0.0,-3.961663117987118e-16,0.0,0.0,3.660052106409698e-16,-2.3602610412918145e-16,5.306124971607426e-16,5.210437744756256e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2649110640673518,-0.7905694150420948,-1.0801234497346432,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,,,,,,,,,,,,,,1002,1552,1098.0_0,2016-12-11,EN05271,V2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,,,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,1098.0,7.0,12.0,0.0,1098.0_0,1,1098.0
1,1.6470125433677183,-0.06083794501569852,0.8938056000821679,1.7985946666000185,0.0,-0.7896851351832356,0.0,-0.7894332405048,0.0,-0.7798309863988522,0.0,1.1117358472100276,-0.7468737572771506,0.0,-0.6373676472622785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,1.2649110640673518,0.5477225575051661,0.5477225575051661,1.5,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,0.6666666666666667,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,1.0026625712173087,1.476988543753291,1.630671919513827,-0.9230708195421071,-0.9217914794103172,-0.8992239249134849,1.1008471314309076,1.357329179182041,-0.5538425525667995,-1.316750463668048,-1.334777951688643,-1.354339012486842,-1.0358973536506253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905694150420947,1.2649110640673518,0.9258200997725514,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,,,,1003,1553,1098.0_27,2017-01-07,EN05271,V2,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.417,0.0,home,home,home,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,6.0,1.0,3.0,1098.0_3,1,1098.0
2,-1.144380277347604,-0.8202826735097443,-1.087277577866572,0.001015537218504689,0.0,1.2253742703635655,0.0,1.219884792827251,0.0,1.1152977921810348,0.0,0.015930065099080886,0.9306747733189601,0.0,0.37551378364215554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,-0.7905694150420949,0.5477225575051661,0.5477225575051661,1.5,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-1.5,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,-1.214764268974817,-1.1051592600112037,-1.2909486029484463,-1.8942493384105799,-1.8484289782491912,-0.04282018690064217,-1.301001155327439,-1.1008260272106314,0.23736109395719956,-0.38931169107440816,-1.776866206919524,-1.797987884951263,-0.47624371843158625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2649110640673518,-0.7905694150420948,-1.0801234497346432,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,1004,1554,1098.0_28,2017-01-08,EN05271,V2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,home,home,home,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,7.0,1.0,4.0,1098.0_4,0,1098.0
3,-1.144380277347604,-0.039880694444486255,-0.036583966483764614,-0.9226093027864541,0.0,-0.7896851351832356,0.0,-0.7894332405048,0.0,-0.7798309863988522,0.0,0.38353251179125797,-0.7468737572771506,0.0,0.37551378364215554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,-0.7905694150420949,0.5477225575051661,0.5477225575051661,-0.6666666666666666,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,0.6666666666666667,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,-1.1826276481024673,-1.1051592600112037,-1.0191699496961417,-1.7692942752252152,-1.7934201090601696,0.8135835511122004,-1.0007701194826453,-0.5664444606035283,0.7648301916398658,1.0510086950165745,-1.7171245508072428,-1.696791943794089,1.0789476332828594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905694150420947,-0.7905694150420948,0.9258200997725514,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,1.1547005383792521,1.1547005383792521,1.1547005383792521,1005,1555,1098.0_29,2017-01-09,EN05271,V2,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.583,0.0,home,home,home,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,1.0,1.0,4.0,1098.0_4,0,1098.0
4,0.6806360047300878,0.9206706560915929,0.5633653946339886,1.8705853549804734,0.0,-0.7896851351832356,0.0,-0.7894332405048,0.0,-0.7798309863988522,0.0,-0.7000716568034155,-0.7468737572771506,0.0,-1.498173874943696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3031221650161577,0.0,0.0,1.2649110640673518,0.5477225575051661,0.5477225575051661,1.5,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,0.6666666666666667,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,1.0990724338343578,1.0638448951509718,1.0191699496961422,0.8325478182122656,0.8247401173411151,-1.7556276629263274,1.901463227017024,1.9985870591105648,-1.6087807479321317,0.5939328529360415,0.4044510118801436,0.4613214969708547,0.2609923202704176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905694150420947,1.2649110640673518,0.9258200997725514,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,1.1547005383792521,1.1547005383792521,1.1547005383792521,1006,1556,1098.0_31,2017-01-11,EN05271,V2,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,28.667,0.0,home,home,home,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,3.0,1.0,4.0,1098.0_4,0,1098.0
5,-1.144380277347604,-1.6427549354931488,-1.9230732952014575,-0.9226093027864541,0.0,-0.7896851351832356,0.0,-0.7894332405048,0.0,-0.7798309863988522,0.0,-1.8263364590869244,-0.7468737572771506,0.0,-0.36296180688937196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4963482741092764,0.0,0.0,-0.7905694150420949,0.5477225575051661,0.5477225575051661,-0.6666666666666666,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,0.6666666666666667,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,-1.214764268974817,-1.1051592600112037,-1.2909486029484463,1.1629845408580075,1.029058774328909,-1.6128937065908537,1.0007701194826442,0.822947612574939,-2.1362498456147976,-1.2184260092670032,0.9787176812594466,0.9350358302138564,-1.9507157958355938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2649110640673518,-0.7905694150420948,-1.0801234497346432,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,-0.8660254037844384,-0.8660254037844384,-0.8660254037844384,1007,1557,1098.0_32,2017-01-12,EN05271,V2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.066999999999997,0.0,home,home,home,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,4.0,1.0,4.0,1098.0_4,0,1098.0
6,1.5100884683224383,0.7989590735894457,0.40057242119224445,-0.9226093027864541,0.0,-0.7896851351832356,0.0,-0.7894332405048,0.0,-0.7798309863988522,0.0,-1.8263364590869244,-0.7468737572771506,0.0,-1.6381167473226392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5809550317052334,0.0,0.0,1.2649110640673518,0.5477225575051661,0.5477225575051661,-0.6666666666666666,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,0.6666666666666667,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,0.167110428536218,0.3924864661722031,1.2909486029484465,1.344169382476786,1.2857668305443428,0.8135835511122004,0.3002310358447925,-0.032062893996426194,0.5010956427985325,2.438180727377263,1.4110979173720823,1.342752810528266,1.9184280861114182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905694150420947,1.2649110640673518,0.9258200997725514,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,,,,1008,1558,1098.0_33,2017-01-13,EN05271,V2,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.483,0.0,home,home,home,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,5.0,1.0,4.0,1098.0_4,1,1098.0
7,0.8497863420331955,-0.6537875103694535,-0.4982068347516225,-0.9226093027864541,0.0,-0.7896851351832356,0.0,1.435926752729396,0.0,-0.7798309863988522,0.0,-0.19550186217360643,2.252290964941365,0.0,2.3986892690430492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,1.2649110640673518,0.5477225575051661,0.5477225575051661,-0.6666666666666666,0.0,-0.28867513459481287,0.0,3.4641016151377544,0.0,-0.28867513459481287,0.0,0.6666666666666667,3.4641016151377544,0.0,1.0,1.0,1.0,1.0,0.9705259503449595,1.1154878512262616,0.8153359597569136,0.5486221468632985,0.47962494992903965,0.09991376943483132,0.8006160955861151,0.5023186726106759,-0.026373454884133327,0.45574713323727567,0.36711247680996784,0.4063237028636951,0.33094902467279697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905694150420947,1.2649110640673518,0.9258200997725514,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,,,,1009,1559,1098.0_35,2017-01-15,EN05271,V2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.067,6.067,xNot,none,none,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,7.0,1.0,5.0,1098.0_5,1,1098.0
8,-1.144380277347604,0.42869334088897326,0.5066087446891259,0.001015537218504689,0.0,-0.7896851351832356,0.0,-0.7894332405048,0.0,-0.7798309863988522,0.0,1.8849282654192263,-0.7468737572771506,0.0,0.37551378364215554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,-0.7905694150420949,0.5477225575051661,0.5477225575051661,1.5,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,0.6666666666666667,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,1.998897818260148,1.476988543753291,-1.2909486029484463,0.17653373648910117,0.2085098089260051,0.3853816821057791,-0.5003850597413226,-0.5664444606035283,0.23736109395719956,-1.0696106188221783,0.3170788398159327,0.349125996992249,-1.42334987034073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905694150420947,1.2649110640673518,-1.0801234497346432,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,0.5477225575051661,,,,,,,,,,,,,,1010,1560,1098.0_36,2017-01-16,EN05271,V2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,xNot,,,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,1.0,1.0,5.0,1098.0_5,1,1098.0
9,0.2361135345100164,0.24178336339647555,0.12470052509578886,0.6214815735670746,0.0,1.2253742703635655,0.0,1.219884792827251,0.0,1.1152977921810348,0.0,0.015930065099080886,0.9306747733189601,0.0,0.37551378364215554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038772892261211424,0.0,0.0,-0.7905694150420949,-1.8257418583505538,-1.8257418583505538,-0.6666666666666666,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-0.28867513459481287,0.0,-1.5,-0.28867513459481287,0.0,1.0,1.0,1.0,1.0,-1.7839408213065984e-16,-1.433379972362311e-16,1.885843240264532e-16,0.0,0.0,-3.961663117987118e-16,0.0,0.0,3.660052106409698e-16,-2.3602610412918145e-16,5.306124971607426e-16,5.210437744756256e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2649110640673518,-0.7905694150420948,-1.0801234497346432,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,-1.8257418583505538,,,,,,,,,,,1.1547005383792521,1.1547005383792521,1.1547005383792521,1011,1561,1098.0_37,2017-01-17,EN05271,V2,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xNot,,,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,Brighten-v2,,,,,4.0,1.0,0.0,,10.0,1.0,0.0,0.0,1098.0,2.0,1.0,5.0,1098.0_5,0,1098.0
