,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_stationary_nhw,yj__hours_walking,yj__location_variance,yj__season_num,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,cat__gender_0.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_winter,cat__season_num_1.0,cat__season_num_2.0,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,remainder__Unnamed: 0.3,remainder__Unnamed: 0.2,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__day,remainder__dt,remainder__participant_id,remainder__week,remainder__phq9_sum,remainder__phq9_1,remainder__phq9_2,remainder__phq9_3,remainder__phq9_4,remainder__phq9_5,remainder__phq9_6,remainder__phq9_7,remainder__phq9_8,remainder__phq9_9,remainder__v,remainder__phq9_cat_x,remainder__phq9_bin_x,remainder__phq2_1,remainder__phq2_2,remainder__phq2_sum,remainder__phq2_bin,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__hours_accounted_for,remainder__hours_stationary,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__phq9_sum_base,remainder__age,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__bipolar,remainder__scz,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__alc_cat,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__gad_cat,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__mhs_sum,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__bin_clin,remainder__num_id,remainder__week_id,remainder__day_of_week,remainder__month,remainder__change_sum,remainder__ending_week,remainder__change_binary,remainder__phq9_mean,remainder__phq9_bin_y,remainder__change_cat,remainder__phq9_cat_mean,remainder__phq9_cat_y,num_id
706,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,0.31430814344944646,0.7159315857694886,0.37420708864995383,0.36585459863908754,0.22641147733847258,0.4117397621631102,0.5359796932447501,0.46847686195361593,0.19966166789813275,0.2664488841883576,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,735,735,735,735,EN00658_0,0.0,2016-11-22,EN00658,0.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,V2,,,,,,,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,2.0,11.0,,,,,,,,,753.0
707,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,0.31430814344944646,0.7159315857694886,0.37420708864995383,0.36585459863908754,0.22641147733847258,0.4117397621631102,0.5359796932447501,0.46847686195361593,0.19966166789813275,0.2664488841883576,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,736,736,736,736,EN00658_1,1.0,2016-11-23,EN00658,0.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,3.0,11.0,,,,,,,,,753.0
718,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,0.31430814344944646,0.7159315857694886,0.37420708864995383,0.36585459863908754,0.22641147733847258,0.4117397621631102,0.5359796932447501,0.46847686195361593,0.19966166789813275,0.2664488841883576,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,747,747,747,747,EN00658_2,2.0,2016-11-24,EN00658,0.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,4.0,11.0,,,,,,,,,753.0
719,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,0.31430814344944646,0.7159315857694886,0.37420708864995383,0.36585459863908754,0.22641147733847258,0.4117397621631102,0.5359796932447501,0.46847686195361593,0.19966166789813275,0.2664488841883576,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,748,748,748,748,EN00658_3,3.0,2016-11-25,EN00658,0.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,5.0,11.0,,,,,,,,,753.0
720,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,0.31430814344944646,0.7159315857694886,0.37420708864995383,0.36585459863908754,0.22641147733847258,0.4117397621631102,0.5359796932447501,0.46847686195361593,0.19966166789813275,0.2664488841883576,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,749,749,749,749,EN00658_4,4.0,2016-11-26,EN00658,0.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,6.0,11.0,,,,,,,,,753.0
721,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,0.31430814344944646,0.7159315857694886,0.37420708864995383,0.36585459863908754,0.22641147733847258,0.4117397621631102,0.5359796932447501,0.46847686195361593,0.19966166789813275,0.2664488841883576,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,750,750,750,750,EN00658_5,5.0,2016-11-27,EN00658,0.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,V2,,,,,,,2.0,2.0,3.0,2.0,1.0,,,,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,7.0,11.0,,,,,,,,,753.0
722,0.04862418360896671,0.2331591180520308,0.15170007422692702,0.6081542198558685,0.0,-2.0498828624897394,-1.2151212526292618,-1.9302864460266362,-1.7279303035333422,-1.6835096806004584,-1.1133594938446214,2.1537794328003987,-1.454817776851721,-1.605276506258082,-1.5001676988988502,-0.11601925518725785,-1.1055415967851334,0.23170127405880084,0.1625048314822232,0.1604403048149836,0.2404551589233248,0.31499948291791213,0.06216534432212393,0.5027259429145571,0.3300784307468594,-0.180521748553937,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5399999999999999,0.5753846153846154,0.2976923076923077,21.008076923076924,21.478076923076927,0.09307692307692307,0.7384615384615386,0.7496153846153847,0.06192307692307692,6.181153846153846,28.598461538461535,29.195769230769233,3.6830769230769227,751,751,751,751,EN00658_6,6.0,2016-11-28,EN00658,0.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,V2,,,,,,,2.0,2.0,3.0,2.0,1.0,,,,1.0,,0.483,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_0,1.0,11.0,,,,,,,,,753.0
723,1.7074065993803496,-1.315331162697091,-1.2423248041690618,0.25017309405572524,0.0,0.1471935730736949,0.8244431355321696,0.24048409544229798,0.896800656022252,0.3386027591657935,0.7726346752622286,-1.08373317808286,0.011651031521741196,-0.3446650739278684,1.0139105295893445,0.831291407356924,-1.1055415967851334,0.650123761934447,-0.1544127880896158,-0.6339699786353667,-0.15214514717145491,0.37524840438773915,0.06216534432212393,0.5593742128761597,-0.4182608427567432,0.9594859984975096,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.53,0.82,0.47,28.455,28.73,0.115,0.74,0.755,0.075,4.045,36.195,35.985,2.645,752,752,752,752,EN00658_7,7.0,2016-11-29,EN00658,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,V2,3.0,1.0,4.0,5.0,9.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,1.0,18.0,15.767,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_1,2.0,11.0,,,,,,,,,753.0
724,-1.806092233053449,-1.9908605188950108,-2.124313614780423,-0.9870989427117054,0.0,0.8436105913616648,-1.2151212526292618,0.12970850301899178,1.8689622365359193,1.3205603312948693,-1.1133594938446214,-1.2565688093677356,-0.5069038050232217,1.7328245333085217,2.273036029813889,-0.846392487440215,-1.1055415967851334,2.6038785049198077,1.46610403751242,0.8055389737291876,-0.05399573542244239,-1.3295946917396548,0.06216534432212393,-1.47561694864357,-0.7307679289560775,-1.4987710785285198,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,26.26,26.33,0.04,0.73,0.72,0.03,1.24,33.94,33.86,0.96,753,753,753,753,EN00658_8,8.0,2016-11-30,EN00658,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,V2,,,,,,,2.0,2.0,3.0,2.0,1.0,,,,1.0,14.0,14.15,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_1,3.0,11.0,,,,,,,,,753.0
725,-1.555208302709027,-1.4344572695280262,-1.4876613334043216,-0.9870989427117054,0.0,1.3287755968254966,0.7857818168289604,0.9681037948950626,-0.34527009839521833,1.2785577901459872,0.6737166018146423,0.7324843989956826,1.6045811151976825,-1.605276506258082,-0.7108955745408868,1.349880628485831,0.9045340337332913,-0.7610733615913793,1.4147762430128474,1.6399092249380451,1.202553356501756,0.5807850200427597,-0.925538436930924,0.6249635577610658,1.8661576105340656,0.7887354849155099,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.97,1.0,0.05,27.28,27.545,0.035,0.78,0.785,0.035,2.32,33.415,33.21,1.62,754,754,754,754,EN00658_9,9.0,2016-12-01,EN00658,1.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,V2,,,,,,,2.0,2.0,3.0,2.0,1.0,,,,1.0,14.0,11.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,753.0,EN00658_1,4.0,12.0,,,,,,,,,753.0
