,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_stationary_nhw,yj__hours_walking,yj__location_variance,yj__season_num,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,cat__gender_1.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_winter,cat__season_num_1.0,cat__season_num_2.0,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,remainder__Unnamed: 0.3,remainder__Unnamed: 0.2,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__day,remainder__dt,remainder__participant_id,remainder__week,remainder__phq9_sum,remainder__phq9_1,remainder__phq9_2,remainder__phq9_3,remainder__phq9_4,remainder__phq9_5,remainder__phq9_6,remainder__phq9_7,remainder__phq9_8,remainder__phq9_9,remainder__v,remainder__phq9_cat_x,remainder__phq9_bin_x,remainder__phq2_1,remainder__phq2_2,remainder__phq2_sum,remainder__phq2_bin,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__hours_accounted_for,remainder__hours_stationary,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__phq9_sum_base,remainder__age,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__bipolar,remainder__scz,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__alc_cat,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__gad_cat,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__mhs_sum,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__bin_clin,remainder__num_id,remainder__week_id,remainder__day_of_week,remainder__month,remainder__change_sum,remainder__ending_week,remainder__change_binary,remainder__phq9_mean,remainder__phq9_bin_y,remainder__change_cat,remainder__phq9_cat_mean,remainder__phq9_cat_y,num_id
375,0.9512462197849044,-0.29294712994422084,-0.4789523772195063,-0.6016882505038511,0.0,0.8358351642386633,-0.1091089451179962,2.5971634932746945,0.5283331428389624,0.6623617815324305,-0.10910894511799622,-0.5723012691585356,3.0394613374443185,0.7820982319315889,0.36787973037215094,0.76294091061058,-1.7457431218879391,0.5344406649282634,0.6926634405815288,0.2812975401832723,2.268493729615612,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,2.5634429308427644,0.5209637492418603,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.17,0.0,0.23,16.54,16.94,0.1,0.61,0.62,0.05,5.79,28.17,28.18,3.01,398,398,398,398,EN00416_10,10.0,2016-11-20,EN00416,1.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,16.0,23.283,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_1,7.0,11.0,,,,,,,,,519.0
376,-0.8150014975704103,-1.2593841636897858,-1.3719081619691844,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-1.2990852216081559,-1.3871146984106195,-0.6885908177703807,-1.7457431218879391,-1.6368371001008475,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.33437987396663366,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.66,19.39,0.01,0.76,0.76,0.01,0.8,25.97,25.57,0.4,399,399,399,399,EN00416_11,11.0,2016-11-21,EN00416,1.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,21.0,23.833,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_1,1.0,11.0,,,,,,,,,519.0
377,1.593409077824415,1.2473878456811986,1.1836450112708383,-0.6016882505038511,0.0,0.6830114617468839,-0.1091089451179962,-0.3855488894831389,-0.13631831247941914,-0.09875889130182182,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.6942352403660033,-0.5743533527017408,-0.09562742930867642,-1.7457431218879391,-0.14147570620156721,0.057106708409598014,0.0328419713816601,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.8297909647057091,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.6,0.79,0.41,28.75,32.18,0.07,0.75,0.75,0.03,12.87,35.84,39.67,6.8,400,400,400,400,EN00416_12,12.0,2016-11-22,EN00416,1.0,,,,,,,,,,,V2,,,5.0,4.0,9.0,1.0,,,,,,,,,,13.0,15.9,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_1,2.0,11.0,,,,,,,,,519.0
378,-0.8150014975704103,-0.23138450536242194,-0.10593919629294754,1.9194420104145826,0.0,1.1572485568770463,-0.1091089451179962,-0.3855488894831389,1.0767983219153388,1.7263655379507294,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.7431051563661335,1.3375932920262086,0.26878570011774916,-1.7457431218879391,0.8997351409839934,1.6125601554514064,1.0431334719738619,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.5294646492671053,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,39.47,40.65,0.03,0.9,0.92,0.03,1.6,42.1,42.61,1.03,401,401,401,401,EN00416_13,13.0,2016-11-23,EN00416,1.0,,,,,,,,,,,V2,,,5.0,3.0,8.0,1.0,,,,,,,,,,21.0,22.883,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_1,3.0,11.0,,,,,,,,,519.0
379,-0.8150014975704103,-0.3658740554448741,-0.4524697479657267,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-1.2990852216081559,-1.3871146984106195,-0.7582084309265953,-1.7457431218879391,-1.6368371001008475,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.7363703151378667,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,34.03,34.44,0.06,0.84,0.85,0.04,1.97,38.4,38.34,1.74,402,402,402,402,EN00416_14,14.0,2016-11-24,EN00416,2.0,,,,,,,,,,,V2,4.0,1.0,4.0,3.0,7.0,1.0,,,,,,,,,,18.0,23.383,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,4.0,11.0,,,,,,,,,519.0
380,-0.6138501955865744,-0.05913927819538312,-0.2610073214507952,-0.6016882505038511,0.0,0.6692603612468158,-0.1091089451179962,-0.3855488894831389,0.47363088144985205,-0.09875889130182182,-0.10910894511799622,1.6562473152308395,-0.3530183147593793,0.5479807118208686,0.43625537796292785,-0.05830595522652513,-1.7457431218879391,0.1875419324070922,-0.33617860300959707,-0.7313620469271273,-0.44402337083998955,-0.20995584041058796,-2.606128360441591,-0.2222222222222221,-0.39193457529142883,0.2295814719267323,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.91,1.0,0.22,32.43,32.8,0.02,0.84,0.84,0.01,3.36,36.8,37.65,1.77,403,403,403,403,EN00416_15,15.0,2016-11-25,EN00416,2.0,,,,,,,,,,,V2,,,3.0,3.0,6.0,1.0,,,,,,,,,,21.0,24.033,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,5.0,11.0,,,,,,,,,519.0
381,1.5980130153129593,0.27335912549887065,0.26440244749357494,-0.6016882505038511,0.0,0.6648604178019288,-0.1091089451179962,-0.3855488894831389,1.4251303960904136,0.6623617815324305,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.9571924896682411,1.9671287949429803,0.03641519420877461,-1.7457431218879391,1.3999056538164312,0.4317832707129315,-0.678130514109091,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.22123242272359517,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.44,0.34,0.43,34.03,35.01,0.08,0.82,0.85,0.06,6.96,39.1,39.09,4.27,404,404,404,404,EN00416_16,16.0,2016-11-26,EN00416,2.0,,,,,,,,,,,V2,,,3.0,2.0,5.0,1.0,,,,,,,,,,20.0,22.933,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,6.0,11.0,,,,,,,,,519.0
382,0.5498895056992923,0.7689642219187258,0.4867977181385568,-0.6016882505038511,0.0,0.8199657877361276,-0.1091089451179962,-0.3855488894831389,0.2932971516963632,1.079479749622091,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-1.2990852216081559,0.009998164083237095,-0.2241826615614959,-1.7457431218879391,0.07075246407403055,0.9452964841289235,-0.055408954175815345,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.12693447053129972,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.77,0.98,0.36,35.47,36.36,0.03,0.89,0.89,0.03,6.98,38.36,38.06,3.96,405,405,405,405,EN00416_17,17.0,2016-11-27,EN00416,2.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,19.0,23.283,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,7.0,11.0,,,,,,,,,519.0
383,-0.1156391162854325,-1.3275671755758238,-1.4199048877308895,1.480522639005601,0.0,0.7039647505569792,-0.1091089451179962,-0.3855488894831389,1.302769939999661,0.6623617815324305,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,1.0073350884158134,1.650126200482071,0.16502656039523897,-1.7457431218879391,1.111650669225421,0.32640200586324214,-0.6793480637689602,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.5201107216548266,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.96,0.92,0.04,46.82,46.59,0.01,0.9,0.9,0.01,0.03,49.48,49.46,0.02,406,406,406,406,EN00416_18,18.0,2016-11-28,EN00416,2.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,22.0,22.967,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,1.0,11.0,,,,,,,,,519.0
384,-0.8150014975704103,-0.6908460590686712,-0.23790603320336548,-0.6016882505038511,0.0,1.0279074941934818,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,1.1430419375050112,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-0.19843938527358207,-1.3871146984106195,0.36962337510299614,-1.7457431218879391,-1.6368371001008475,0.9538660502171026,0.6331540794837506,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.5345032413210775,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.03,0.0,0.09,38.22,38.0,0.14,0.76,0.8,0.11,5.42,45.64,44.75,4.11,407,407,407,407,EN00416_19,19.0,2016-11-29,EN00416,2.0,,,,,,,,,,,V2,,,4.0,3.0,7.0,1.0,,,,,,,,,,20.0,23.7,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,2.0,11.0,,,,,,,,,519.0
386,1.6480255913392796,-0.9771053191698558,-0.6479239568254183,-0.6016882505038511,0.0,0.3839423160244496,-0.1091089451179962,-0.3855488894831389,0.6259152775799158,-0.09875889130182182,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.5950697851455586,0.5030908709872145,-0.15420048867524136,-1.7457431218879391,0.3635896933213293,-0.33617860300959707,-1.6480218354218303,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.14237529387198247,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.59,1.0,0.47,31.98,32.24,0.09,0.84,0.84,0.04,2.87,36.27,36.76,1.99,409,409,409,409,EN00416_20,20.0,2016-11-30,EN00416,2.0,,,,,,,,,,,V2,,,2.0,5.0,7.0,1.0,,,,,,,,,,21.0,23.45,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_2,3.0,11.0,,,,,,,,,519.0
387,-0.8150014975704103,-1.6888141600048294,-1.6564884351733868,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,0.5424586949174256,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,1.1245338344323286,0.6286310834573098,0.1415578624466116,0.5728219618694798,0.13866611839990664,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.6558068168052178,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,32.95,32.9,0.01,0.84,0.84,0.01,0.27,37.11,36.98,0.14,410,410,410,410,EN00416_21,21.0,2016-12-01,EN00416,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,24.0,23.483,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,4.0,12.0,,,,,,,,,519.0
388,-0.8150014975704103,-0.5880034264753314,0.22199914028278586,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,0.4619862207432593,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.7641925909140981,0.43625537796292785,0.12498116435749503,0.5728219618694798,0.05153630594469881,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.6415418151518298,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,26.23,24.94,0.04,0.72,0.7,0.07,1.32,34.32,34.51,1.09,411,411,411,411,EN00416_22,22.0,2016-12-02,EN00416,3.0,,,,,,,,,,,V2,,,5.0,3.0,8.0,1.0,,,,,,,,,,24.0,23.467,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,5.0,12.0,,,,,,,,,519.0
389,-0.8150014975704103,-1.4757932815963946,-1.3484560412837123,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,0.5077591329794303,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.5086734161198333,0.6912359746159479,-0.01702780068702007,0.5728219618694798,0.18207939860834835,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.3568108611684262,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.93,1.0,0.21,23.68,23.75,0.02,0.72,0.72,0.02,0.54,31.6,31.65,0.56,412,412,412,412,EN00416_23,23.0,2016-12-03,EN00416,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,22.0,23.483,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,6.0,12.0,,,,,,,,,519.0
390,-0.8150014975704103,0.15591917076815442,0.14272404596335042,2.1218893940316113,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-0.0935435810551592,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.9679326459523073,-0.48278360989948704,0.15100538915578934,0.5728219618694798,-0.5006418287190709,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.5882689296882174,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.96,1.0,0.13,28.46,29.83,0.12,0.86,0.9,0.06,1.36,32.17,32.51,1.26,413,413,413,413,EN00416_24,24.0,2016-12-04,EN00416,3.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,23.0,23.8,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,7.0,12.0,,,,,,,,,519.0
391,-0.8150014975704103,-1.2105095665427001,-0.8883798511220969,0.7965026666388848,0.0,0.5536881730262109,-0.1091089451179962,-0.3855488894831389,1.288960558971308,0.32709411414983863,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,1.3077245216821618,1.5201940486000658,0.22081346110799335,0.5728219618694798,1.6640703287039507,0.3965558993659266,-0.6606910851232477,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.18260559631519288,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,30.98,30.93,0.03,0.88,0.9,0.03,0.49,34.06,33.55,1.19,414,414,414,414,EN00416_25,25.0,2016-12-05,EN00416,3.0,,,,,,,,,,,V2,,,2.0,4.0,6.0,1.0,,,,,,,,,,15.0,19.683,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,1.0,12.0,,,,,,,,,519.0
392,0.8968513624988714,1.6523834212667212,1.4051021972680495,0.7965026666388848,0.0,1.0794446988489237,-0.1091089451179962,-0.3855488894831389,-0.5231028994023952,1.4577718340316492,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-0.1593858144471812,-0.8586965548858327,0.3216530256029215,0.5728219618694798,-0.9410156996383665,1.103181947934959,0.5094433268210098,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.8107552381504227,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.77,1.0,0.33,26.91,31.08,0.17,0.73,0.77,0.08,7.49,34.62,36.96,4.28,415,415,415,415,EN00416_26,26.0,2016-12-06,EN00416,3.0,,,,,,,,,,,V2,,,4.0,3.0,7.0,1.0,,,,,,,,,,24.0,23.35,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,2.0,12.0,,,,,,,,,519.0
393,1.6232022145214338,-0.1547620383247515,-0.4656555620022257,-0.6016882505038511,0.0,0.5644072025892206,-0.1091089451179962,-0.3855488894831389,0.2623630280655476,0.4500008686569204,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-0.8353075406061575,0.009998164083237095,-0.12270261057746594,0.5728219618694798,0.6924160573091038,1.026326896902886,-0.014661202601607382,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-1.4614740498933079,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.36,0.11,0.43,14.18,14.88,0.02,0.66,0.66,0.02,3.02,23.91,23.73,1.69,416,416,416,416,EN00416_27,27.0,2016-12-07,EN00416,3.0,,,,,,,,,,,V2,,,2.0,3.0,5.0,1.0,,,,,,,,,,10.0,12.583,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_3,3.0,12.0,,,,,,,,,519.0
394,0.7407722589031883,0.4763057411049668,0.18285227232389903,-0.6016882505038511,0.0,0.7307783411701885,-0.1091089451179962,-0.3855488894831389,1.3390960471896967,0.929000717465405,-0.10910894511799622,1.8686453104148109,-0.3530183147593793,0.802394229202885,1.4771290116305784,0.19703254209121462,0.5728219618694798,1.7360085032113999,1.0697117343417093,-0.012546344861918898,-0.44402337083998955,-0.20995584041058796,1.9498720953022743,-0.2222222222222221,-0.39193457529142883,-0.2075896514548562,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.77,0.95,0.33,12.55,12.62,0.05,0.66,0.65,0.03,2.97,22.32,22.49,2.01,417,417,417,417,EN00416_28,28.0,2016-12-08,EN00416,4.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,15.0,27.667,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,4.0,12.0,,,,,,,,,519.0
395,-0.34687503453263036,-1.8101863226707917,-1.7292019822068585,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,0.3783444584509257,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,1.1062084979542262,0.08674905346309157,0.1381619026374697,0.5728219618694798,0.03722492218161566,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.49597049643894175,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.78,0.76,0.03,12.19,12.19,0.0,0.74,0.74,0.0,0.13,19.16,19.1,0.06,418,418,418,418,EN00416_29,29.0,2016-12-09,EN00416,4.0,,,,,,,,,,,V2,,,5.0,4.0,9.0,1.0,,,,,,,,,,22.0,23.5,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,5.0,12.0,,,,,,,,,519.0
