,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_walking,yj__location_variance,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,yj__hours_high_speed_transportation_hr_bin,yj__distance_high_speed_transportation_hr_bin,yj__cloud_cover_IQR_indicator,yj__dew_point_IQR_indicator,yj__dew_point_std_indicator,yj__precip_sum_indicator,yj__came_to_work_indicator,yj__distance_active_indicator,yj__distance_high_speed_transportation_indicator,yj__distance_powered_vehicle_indicator,yj__distance_walking_indicator,yj__hours_active_indicator,yj__hours_high_speed_transportation_indicator,yj__hours_of_sleep_indicator,yj__hours_powered_vehicle_indicator,yj__location_variance_indicator,cat__gender_0.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_summer,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,non-skew__callDuration_incoming_bin,non-skew__callDuration_outgoing_bin,non-skew__callCount_incoming_bin,non-skew__callCount_missed_bin,non-skew__callCount_outgoing_bin,non-skew__textCount_bin,non-skew__textCount_received_bin,non-skew__textCount_sent_bin,non-skew__textLength_received_bin,non-skew__textLength_sent_bin,non-skew__uniqueNumbers_calls_incoming_bin,non-skew__uniqueNumbers_calls_missed_bin,non-skew__uniqueNumbers_calls_outgoing_bin,non-skew__uniqueNumbers_texts_bin,non-skew__uniqueNumbers_texts_received_bin,non-skew__uniqueNumbers_texts_sent_bin,non-skew__callDuration_incoming_indicator,non-skew__callDuration_outgoing_indicator,non-skew__callCount_incoming_indicator,non-skew__callCount_missed_indicator,non-skew__callCount_outgoing_indicator,non-skew__textCount_indicator,non-skew__textCount_received_indicator,non-skew__textCount_sent_indicator,non-skew__textLength_received_indicator,non-skew__textLength_sent_indicator,non-skew__uniqueNumbers_calls_incoming_indicator,non-skew__uniqueNumbers_calls_missed_indicator,non-skew__uniqueNumbers_calls_outgoing_indicator,non-skew__uniqueNumbers_texts_indicator,non-skew__uniqueNumbers_texts_received_indicator,non-skew__uniqueNumbers_texts_sent_indicator,non-skew__cloud_cover_mean_indicator,non-skew__cloud_cover_median_indicator,non-skew__cloud_cover_std_indicator,non-skew__dew_point_mean_indicator,non-skew__dew_point_median_indicator,non-skew__humidity_IQR_indicator,non-skew__humidity_mean_indicator,non-skew__humidity_median_indicator,non-skew__humidity_std_indicator,non-skew__temp_IQR_indicator,non-skew__temp_mean_indicator,non-skew__temp_median_indicator,non-skew__temp_std_indicator,target__phq9_sum,target__phq9_1,target__phq9_2,target__phq9_3,target__phq9_4,target__phq9_5,target__phq9_6,target__phq9_7,target__phq9_8,target__phq9_9,target__phq2_1,target__phq2_2,target__phq2_sum,target__change_sum,target__ending_week,target__change_binary,target__phq9_mean,target__phq9_bin,target__change_cat,target__phq9_cat_mean,target__phq9_cat,remainder__Unnamed: 0.3,remainder__Unnamed: 0.2,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__dt,remainder__participant_id,remainder__v,remainder__day,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__hours_accounted_for,remainder__hours_stationary,remainder__hours_stationary_nhw,remainder__cid,remainder__category,remainder__subcategories,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__study,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__age,remainder__heard_about_us,remainder__device,remainder__study_arm,remainder__num_id,remainder__day_of_week,remainder__month,remainder__week,remainder__week_id,remainder__phq2_indicator,num_id
239,0.3249736423035445,-0.33739274850154155,-0.4195002074981812,-0.738286854370155,0.0,-0.7066330700368378,0.0,-0.9956736419864408,-0.8143223813029241,-0.6763599096289272,0.0,-0.6763742569064537,-0.9247337189701758,-0.7531226883744143,-0.9033814007126958,0.0,0.0,0.0,0.0,-3.8521522133146773,0.0,0.0,-3.076395757443695,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,-0.5516772843673705,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,-1.1242125278983763,-1.038150718596362,-0.1576090970160551,-2.159568123532657,-2.213442497546017,-0.8440100322887656,-2.7970552507156725,-2.6406667613877204,-0.8308462075056133,2.265209565326165,1.4693921377632047,1.4893066242682818,2.1219111733635856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-1.4031215200402283,-0.770551750371122,-1.0984700727621797,,,,,0.0,,,0.0,257,257,257,257,237.0_28,2016-09-19,EN00057,V2,28.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,9.0,8.2,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,1.0,9.0,4.0,237.0_4,0.0,237.0
240,-0.6729111963208129,1.383425555346514,1.7967027580538752,1.709390531129981,0.0,-0.7066330700368378,0.0,1.146042042937817,-0.8143223813029241,-0.6763599096289272,0.0,-0.6158842908037035,1.7945559127902457,-0.7531226883744143,1.3221819827438257,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,1.8126539343499315,0.0,-0.447213595499958,0.0,1.4142135623730951,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,0.0,1.3691771254170897,1.3157484869778762,-0.6211652647103338,0.6837133651831315,0.555044448175082,-1.0270924687939207,-1.3482454011676397,-1.4095866861486896,-0.27447597926524736,0.2641121244104324,2.0112631334977316,1.8573580066728197,0.28452761206499344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-0.1336306209562126,-0.770551750371122,-0.5766967882001444,,,,,0.0,,,0.0,258,258,258,258,237.0_30,2016-09-21,EN00057,V2,30.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,16.767,16.767,xNot,none,none,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,3.0,9.0,4.0,237.0_4,0.0,237.0
241,-0.34812091437012455,-0.4003500370830677,-0.4684594316738769,1.709390531129981,0.0,-0.7066330700368378,0.0,1.0154090308824164,1.4240280160560355,-0.6763599096289272,0.0,0.14352347286733638,1.260450824660696,1.944210083684139,1.2614670957773915,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,1.8126539343499315,0.0,-0.447213595499958,0.0,1.4142135623730951,1.8126539343499315,-0.447213595499958,0.0,0.447213595499958,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,0.0,0.8442529878769915,0.9099037963616283,-0.2734981389396246,2.175247242943315,2.137838809438841,1.444520424025674,0.6971332099589943,0.821745950222054,1.209177962709062,0.7101645192157796,1.6397742549787016,1.657238813958564,0.6352315283294553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,,,,,,,,0.0,,,0.0,259,259,259,259,237.0_31,2016-09-22,EN00057,V2,31.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,1.833,1.833,xNot,none,none,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,4.0,9.0,4.0,237.0_4,1.0,237.0
242,1.1450020719301646,2.0808937494237125,1.7113217158087413,-0.738286854370155,0.0,-0.7066330700368378,0.0,-0.9956736419864408,-0.8143223813029241,-0.6763599096289272,0.0,0.6283572382803368,-0.9247337189701758,-0.7531226883744143,-0.9116367232393856,0.0,0.0,0.0,0.0,-0.48538301429730474,0.0,0.0,0.6941333688565401,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,-0.5516772843673705,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,0.01312310343850295,-0.3076302754871159,1.1171703641432116,0.9157297461680489,0.5718826860608663,0.16294336848958793,0.01534033958344996,0.5909184361147355,0.4673509917219072,-0.7262060365335496,0.8297609108394607,0.9967055345101148,0.21209962935820265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-0.1336306209562126,0.0,-0.05492350363810914,,,,,0.0,,,0.0,260,260,260,260,237.0_32,2016-09-23,EN00057,V2,32.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,18.0,29.967,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,5.0,9.0,4.0,237.0_4,0.0,237.0
243,-0.6729111963208129,0.5034268900646076,0.5619901729504052,-0.738286854370155,0.0,-0.7066330700368378,0.0,-0.9956736419864408,-0.8143223813029241,-0.6763599096289272,0.0,-1.7287182071142568,-0.9247337189701758,-0.7531226883744143,-1.0657028876161632,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,2.7049698048666793,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,-0.5516772843673705,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,-1.5179056310534496,-1.281657532966111,-1.0847214324046126,-0.7761164108275592,-1.0024925562600013,2.1768501700462948,-0.24033198680737955,-0.7940466485291742,1.765548190949428,0.9741129546739896,-0.4844159112898899,-0.17881979332187137,0.955439451875268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-0.1336306209562126,1.541103500742244,0.9886230654859613,,,,,0.0,,,0.0,261,261,261,261,237.0_33,2016-09-24,EN00057,V2,33.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,24.0,23.883,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,6.0,9.0,4.0,237.0_4,0.0,237.0
244,1.0230231020003315,-0.03650193388117452,-0.4684594316738769,-0.738286854370155,0.0,-0.7066330700368378,0.0,-0.9956736419864408,-0.8143223813029241,-0.6763599096289272,0.0,-1.7287182071142568,-0.9247337189701758,-0.7531226883744143,-1.1313237274764805,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-1.4994739228517797,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,-0.5516772843673705,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,-0.46805735597325354,-0.672890497041739,1.001281322219642,-0.6925328698516264,-0.6755501039776823,-0.20322150452072246,-1.0073489659798676,-1.0248741626364921,-0.27447597926524736,0.963882395160106,0.04348933713188936,0.35296547403069445,0.8334554810006726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,,,,,,,,0.0,,,0.0,262,262,262,262,237.0_34,2016-09-25,EN00057,V2,34.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,14.0,13.483,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,7.0,9.0,4.0,237.0_4,1.0,237.0
245,0.22263282083151079,0.19209533975826906,0.11966769577153266,0.7262634315067016,0.0,1.3531700572218832,0.0,0.9084489101756793,1.1775961428066803,0.851270556160601,0.0,0.11152743638722669,0.5512752352054434,1.330298857680159,-0.03988687311378088,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,-1.6583123951777001,-1.8126539343499315,-1.8126539343499315,-0.5516772843673705,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,-2.23606797749979,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3.2165670661324277e-16,0.0,-9.970239677287344e-16,0.0,9.461776783952557e-16,0.0,2.573729323368366e-16,0.0,-9.923260302532459e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2360679774997902,-1.6583123951777,-1.812653934349932,-2.2360679774997902,-2.2360679774997902,-1.812653934349932,-2.2360679774997902,-2.2360679774997902,-1.812653934349932,-1.812653934349932,-2.2360679774997902,-2.2360679774997902,-1.812653934349932,,,,,,,,,,,-1.4031215200402283,-0.770551750371122,-1.0984700727621797,,,,,0.0,,,0.0,263,263,263,263,237.0_35,2016-09-26,EN00057,V2,35.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,home,,,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,1.0,9.0,5.0,237.0_5,0.0,237.0
246,1.1838695857610548,0.43020218347396827,0.5938846871279473,-0.738286854370155,0.0,-0.7066330700368378,0.0,-0.9956736419864408,-0.8143223813029241,-0.6763599096289272,0.0,0.4107630471492742,-0.9247337189701758,-0.7531226883744143,-0.8965972669710968,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,-0.5516772843673705,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,0.14435413782352757,0.057629946067507404,0.7695032383725026,-0.7098260162604408,-0.6376640687346664,-0.6609275957836103,-1.433469509964584,-1.40958668614869,-0.6453894647588247,0.1454376340493767,0.5588254129721972,0.2759965537559805,0.02149967486664743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,,,,,,,,0.0,,,0.0,264,264,264,264,237.0_70,2016-10-31,EN00057,V2,70.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,0.033,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,1.0,10.0,10.0,237.0_10,1.0,237.0
247,2.0198606468201223,-0.14452239613630694,-0.13806886525819762,-0.738286854370155,0.0,1.52602816260385,0.0,1.046865688625858,1.232340094282823,1.93896221055647,0.0,-0.09091728266464309,1.1863060339287834,0.6883807344299981,1.2362586332838128,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,-0.5516772843673705,0.0,2.23606797749979,0.0,1.4142135623730951,1.8126539343499315,2.23606797749979,0.0,0.447213595499958,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,0.0,0.10061045969518603,-0.1858768683022414,1.9283936576081995,-0.6709164368406095,-0.6741469174872006,-1.0270924687939207,-0.9221248571829244,-0.7171041438267346,-1.016302950252402,-0.5195487343530906,-0.08918526233919333,-0.1648254441810142,-0.32920424139781446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-1.4031215200402283,-1.541103500742244,-1.6202433573242148,,,,,0.0,,,0.0,265,265,265,265,237.0_71,2016-11-01,EN00057,V2,71.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,2.85,2.85,xNot,none,none,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,2.0,11.0,10.0,237.0_10,0.0,237.0
248,-0.09194779114222713,-0.9646532790280831,-0.798949397887002,-0.3368099916895639,0.0,1.4733575097359055,0.0,1.2495232002512864,1.246087460342695,1.9246228749733223,0.0,-0.841485994067063,1.7802248439931025,0.9230803785293165,1.3419362307748777,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,1.8126539343499315,0.0,2.23606797749979,0.0,1.4142135623730951,1.8126539343499315,2.23606797749979,0.0,0.447213595499958,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,0.0,1.2598179300962358,0.8896115618308159,-0.5052762227867642,-0.5037493548887431,-0.5871493550773124,-1.0728630779202095,-0.28294404120585115,-0.1015641062072191,-1.2017596929991907,-0.7712204983946397,-0.40830258843542766,-0.2522901263113703,-0.8171401248961956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-0.1336306209562126,-0.770551750371122,-0.5766967882001444,,,,,0.0,,,0.0,266,266,266,266,237.0_72,2016-11-02,EN00057,V2,72.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,14.550000000000002,14.167,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,3.0,11.0,10.0,237.0_10,0.0,237.0
249,0.26531261474722334,-0.7206916004126449,-0.7145770098637582,0.9396009396518111,0.0,-0.7066330700368378,0.0,-0.9956736419864408,-0.8143223813029241,-0.6763599096289272,0.0,1.1174241298227283,-0.9247337189701758,-0.7531226883744143,-0.8700247180222742,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,1.8126539343499315,0.0,-0.447213595499958,0.0,-0.7071067811865476,-0.5516772843673705,-0.447213595499958,0.0,0.447213595499958,-0.7071067811865476,0.0,1.0,1.0,1.0,1.0,0.0,1.2816897691604066,1.3969174251011258,0.6536141964489328,0.3724367298244841,0.3964843747506092,-0.8440100322887656,0.7823573187559375,0.8986884549244935,-1.016302950252402,-0.9737855767695451,-0.5123474059153813,-0.5314773916714667,-1.0916040593640353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,-1.4031215200402283,-1.541103500742244,-1.6202433573242148,,,,,0.0,,,0.0,267,267,267,267,237.0_73,2016-11-03,EN00057,V2,73.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,1.283,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,4.0,11.0,10.0,237.0_10,0.0,237.0
250,0.7033318852096448,-1.0480692760637706,-0.7944587435088284,2.041941474690248,0.0,-0.7066330700368378,0.0,1.001546553929572,1.4693744629065872,-0.6763599096289272,0.0,-0.08620532756972975,1.1863060339287834,2.0651205937510784,1.299621965482452,0.0,0.0,0.0,0.0,0.017603228481460995,0.0,0.0,-0.16552799135669866,0.0,0.0,0.6030226891555274,0.5516772843673704,0.5516772843673704,1.8126539343499315,0.0,-0.447213595499958,0.0,1.4142135623730951,1.8126539343499315,-0.447213595499958,0.0,0.447213595499958,1.4142135623730951,0.0,1.0,1.0,1.0,1.0,0.0,1.6753828723154804,1.762177646655749,0.42183611260179354,0.4747545127432997,0.36280789897903953,-0.38630394102587756,1.2084778627406534,0.667860940817175,-0.6453894647588247,-1.56306580476927,-0.6436254306551897,-0.5272790869292094,-1.5871639410420788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.6030226891555274,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,0.5516772843673704,0.4472135954999579,0.4472135954999579,0.5516772843673704,,,,,,,,,,,,,,,,,,0.0,,,0.0,268,268,268,268,237.0_74,2016-11-04,EN00057,V2,74.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,home,,,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,5.0,11.0,10.0,237.0_10,1.0,237.0
