,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_walking,yj__location_variance,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,yj__hours_high_speed_transportation_hr_bin,yj__distance_high_speed_transportation_hr_bin,yj__cloud_cover_IQR_indicator,yj__dew_point_IQR_indicator,yj__dew_point_std_indicator,yj__precip_sum_indicator,yj__came_to_work_indicator,yj__distance_active_indicator,yj__distance_high_speed_transportation_indicator,yj__distance_powered_vehicle_indicator,yj__distance_walking_indicator,yj__hours_active_indicator,yj__hours_high_speed_transportation_indicator,yj__hours_of_sleep_indicator,yj__hours_powered_vehicle_indicator,yj__location_variance_indicator,cat__gender_0.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_summer,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,non-skew__callDuration_incoming_bin,non-skew__callDuration_outgoing_bin,non-skew__callCount_incoming_bin,non-skew__callCount_missed_bin,non-skew__callCount_outgoing_bin,non-skew__textCount_bin,non-skew__textCount_received_bin,non-skew__textCount_sent_bin,non-skew__textLength_received_bin,non-skew__textLength_sent_bin,non-skew__uniqueNumbers_calls_incoming_bin,non-skew__uniqueNumbers_calls_missed_bin,non-skew__uniqueNumbers_calls_outgoing_bin,non-skew__uniqueNumbers_texts_bin,non-skew__uniqueNumbers_texts_received_bin,non-skew__uniqueNumbers_texts_sent_bin,non-skew__callDuration_incoming_indicator,non-skew__callDuration_outgoing_indicator,non-skew__callCount_incoming_indicator,non-skew__callCount_missed_indicator,non-skew__callCount_outgoing_indicator,non-skew__textCount_indicator,non-skew__textCount_received_indicator,non-skew__textCount_sent_indicator,non-skew__textLength_received_indicator,non-skew__textLength_sent_indicator,non-skew__uniqueNumbers_calls_incoming_indicator,non-skew__uniqueNumbers_calls_missed_indicator,non-skew__uniqueNumbers_calls_outgoing_indicator,non-skew__uniqueNumbers_texts_indicator,non-skew__uniqueNumbers_texts_received_indicator,non-skew__uniqueNumbers_texts_sent_indicator,non-skew__cloud_cover_mean_indicator,non-skew__cloud_cover_median_indicator,non-skew__cloud_cover_std_indicator,non-skew__dew_point_mean_indicator,non-skew__dew_point_median_indicator,non-skew__humidity_IQR_indicator,non-skew__humidity_mean_indicator,non-skew__humidity_median_indicator,non-skew__humidity_std_indicator,non-skew__temp_IQR_indicator,non-skew__temp_mean_indicator,non-skew__temp_median_indicator,non-skew__temp_std_indicator,target__phq9_sum,target__phq9_1,target__phq9_2,target__phq9_3,target__phq9_4,target__phq9_5,target__phq9_6,target__phq9_7,target__phq9_8,target__phq9_9,target__phq2_1,target__phq2_2,target__phq2_sum,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__dt,remainder__participant_id,remainder__v,remainder__day,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__hours_accounted_for,remainder__hours_stationary,remainder__hours_stationary_nhw,remainder__cid,remainder__category,remainder__subcategories,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__study,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__age,remainder__heard_about_us,remainder__device,remainder__study_arm,remainder__num_id,remainder__day_of_week,remainder__month,remainder__week,remainder__week_id,remainder__phq2_indicator,remainder__days_between_baseline_start,num_id
1,0.22912526906104033,0.19862536491416988,0.12387141185002126,0.7574284831247994,0.0,1.4353558570624831,0.0,0.9473753146051183,1.2364174905883434,0.8952389560438807,0.0,0.11947382476592346,0.5732507071187753,1.411673648687691,-0.04736994017844404,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,-1.772810520855837,-1.957890020745122,-1.957890020745122,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,-2.5,-0.7254762501100118,0.0,1.0,1.0,1.0,0.0,1.0,2.387447900309324e-16,0.0,-3.162503265014944e-16,1.0067493263785589e-15,0.0,2.498073992173917e-16,0.0,0.0,0.0,0.0,0.0,9.776452176557216e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4999999999999996,-1.7728105208558365,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,0.15249857033260467,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2108,3223,237.0_8,2016-08-30,EN00057,V2,8.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,home,,,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,2.0,8.0,1.0,237.0_1,1,8,237.0
2,0.22912526906104033,0.19862536491416988,0.12387141185002126,0.7574284831247994,0.0,1.4353558570624831,0.0,0.9473753146051183,1.2364174905883434,0.8952389560438807,0.0,0.11947382476592346,0.5732507071187753,1.411673648687691,-0.04736994017844404,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,-1.772810520855837,-1.957890020745122,-1.957890020745122,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,-2.5,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,2.387447900309324e-16,0.0,-3.162503265014944e-16,1.0067493263785589e-15,0.0,2.498073992173917e-16,0.0,0.0,0.0,0.0,0.0,9.776452176557216e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4999999999999996,-1.7728105208558365,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-1.6774842736586515,-1.7320508075688774,0.0,-1.6329931618554523,0.0,0.0,0.0,0.0,0.0,0.0,,,,2083,3198,237.0_13,2016-09-04,EN00057,V2,13.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,home,,,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,7.0,9.0,1.0,237.0_1,1,8,237.0
3,0.22912526906104033,0.19862536491416988,0.12387141185002126,0.7574284831247994,0.0,1.4353558570624831,0.0,0.9473753146051183,1.2364174905883434,0.8952389560438807,0.0,0.11947382476592346,0.5732507071187753,1.411673648687691,-0.04736994017844404,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,-1.772810520855837,-1.957890020745122,-1.957890020745122,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,-2.5,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,2.387447900309324e-16,0.0,-3.162503265014944e-16,1.0067493263785589e-15,0.0,2.498073992173917e-16,0.0,0.0,0.0,0.0,0.0,9.776452176557216e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4999999999999996,-1.7728105208558365,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,-1.957890020745122,-2.4999999999999996,-2.4999999999999996,-1.957890020745122,0.7624928516630234,0.5773502691896258,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,,,,2084,3199,237.0_15,2016-09-06,EN00057,V2,15.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,home,,,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,2.0,9.0,2.0,237.0_2,1,8,237.0
4,-1.7585256778454916,-2.1999988076232713,-2.2558409801111505,-0.709421070959852,0.0,-0.6705417354196552,0.0,-0.9627094761149608,-0.7801748473512823,-0.6457242016108055,0.0,0.09955497280535115,-0.897559269039944,-0.7220434717016672,-0.04736994017844404,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,-1.772810520855837,-1.957890020745122,-1.957890020745122,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,0.4,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,0.8730712893050033,0.7749032206846775,-1.8640778390670802,1.4614202256097595,1.3665784031433874,-1.909855189026653,1.43954087025087,1.3374789390423296,-2.275598216706506,-2.341482327405328,0.11553273625253634,0.17091595315133323,-2.5799232465828736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,-1.957890020745122,0.40000000000000013,0.40000000000000013,-1.957890020745122,0.40000000000000013,0.40000000000000013,-1.957890020745122,-1.957890020745122,0.40000000000000013,0.40000000000000013,-1.957890020745122,0.7624928516630234,0.5773502691896258,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,1.135860278127803,1.541103500742244,1.5103963500479967,2085,3200,237.0_21,2016-09-12,EN00057,V2,21.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,home,,,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,1.0,9.0,3.0,237.0_3,0,8,237.0
5,0.5500388017237148,-0.2988395017718639,0.10810458561395811,-0.709421070959852,0.0,-0.6705417354196552,0.0,-0.9627094761149608,-0.7801748473512823,-0.6457242016108055,0.0,1.0990253967803454,-0.897559269039944,-0.7220434717016672,-1.5284488562340675,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,0.5640760748177662,0.5107539184552492,0.5107539184552492,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,0.4,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,-0.1161227823213547,-0.42216663619175504,0.7565694896947072,1.08028119601131,1.12100927481242,1.5102436414640545,0.015082500386797202,-0.024207763602575108,1.1888541965485913,1.3399671357465643,1.082195991800261,1.3129240123656851,0.928136720297203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.7624928516630234,0.5773502691896258,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,1.135860278127803,0.770551750371122,0.9886230654859613,2086,3201,237.0_22,2016-09-13,EN00057,V2,22.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,0.033,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,2.0,9.0,3.0,237.0_3,0,8,237.0
6,-1.2101806567024798,1.354561561131869,1.167644554493713,-0.709421070959852,0.0,1.5087605803906752,0.0,1.0200014884238366,1.1177389430603284,1.7857333051286033,0.0,1.6717100317530296,0.8678822132928049,0.16025288140400867,1.2596744947092804,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,0.5640760748177662,0.5107539184552492,0.5107539184552492,-0.5640760748177662,0.0,2.1908902300206647,0.0,1.3784048752090223,1.772810520855837,2.1908902300206647,0.0,0.4,1.3784048752090223,0.0,1.0,1.0,1.0,1.0,0.0,1.1311219166857926,1.2936334919977983,0.3008047368665701,1.176628608697907,1.3514027828532715,0.43021243183541014,-0.320084174875338,-0.5537525924089272,0.824174995153318,-0.1265774864598452,1.4543064211375236,1.2014750330929587,0.05112172857718372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.7624928516630234,0.5773502691896258,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,1.135860278127803,1.541103500742244,1.5103963500479967,2087,3202,237.0_23,2016-09-14,EN00057,V2,23.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,9.517,9.517,xNot,none,none,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,3.0,9.0,3.0,237.0_3,0,8,237.0
7,-1.7585256778454916,-2.1999988076232713,-2.2558409801111505,-0.709421070959852,0.0,-0.6705417354196552,0.0,-0.9627094761149608,-0.7801748473512823,-0.6457242016108055,0.0,0.534293758493264,-0.897559269039944,-0.7220434717016672,-0.04736994017844404,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,-1.772810520855837,-1.957890020745122,-1.957890020745122,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,0.4,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,0.529003786130618,0.45568459218429563,-1.8640778390670802,0.9598469301530635,0.8781993501705649,-1.909855189026653,0.43404084446446534,0.4296878039457262,-2.275598216706506,-2.341482327405328,0.3283634246188664,0.3841825184263014,-2.5799232465828736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,-1.957890020745122,0.40000000000000013,0.40000000000000013,-1.957890020745122,0.40000000000000013,0.40000000000000013,-1.957890020745122,-1.957890020745122,0.40000000000000013,0.40000000000000013,-1.957890020745122,0.7624928516630234,0.5773502691896258,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,-0.1336306209562126,1.541103500742244,0.9886230654859613,2088,3203,237.0_24,2016-09-15,EN00057,V2,24.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,11.0,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,4.0,9.0,3.0,237.0_3,0,8,237.0
8,-0.33306481448923614,-0.05954568421253067,0.7784906373594032,-0.709421070959852,0.0,-0.6705417354196552,0.0,0.8574411929947515,-0.7801748473512823,-0.6457242016108055,0.0,0.002078134079791068,0.020272539581018895,-0.7220434717016672,1.0221285316693671,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,0.5640760748177662,0.5107539184552492,0.5107539184552492,-0.5640760748177662,0.0,-0.45643546458763845,0.0,1.3784048752090223,-0.5640760748177662,-0.45643546458763845,0.0,0.4,1.3784048752090223,0.0,1.0,1.0,1.0,1.0,0.0,-0.7182409128765292,-0.7014829361295893,0.1868635486595358,0.5971272588623452,0.6767774808653894,0.8802254358473453,-0.320084174875338,-0.09985702486062546,1.0065145958509543,1.1770177332791851,0.924289352044595,0.9235405415733214,0.9093970837219892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.7624928516630234,0.5773502691896258,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.0,,,,2089,3204,237.0_25,2016-09-16,EN00057,V2,25.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,19.7,2.983,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,5.0,9.0,3.0,237.0_3,1,8,237.0
9,-0.11516176847408376,2.213079721094181,2.428709414576434,-0.709421070959852,0.0,-0.6705417354196552,0.0,-0.9627094761149608,-0.7801748473512823,-0.6457242016108055,0.0,1.1083140757909626,-0.897559269039944,-0.7220434717016672,-0.8370046583548268,0.0,0.0,0.0,0.0,0.017962679471485183,0.0,0.0,-0.16893094803532577,0.0,0.0,0.5640760748177662,0.5107539184552492,0.5107539184552492,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,0.4,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,-0.9762915402573183,-0.7413852646921371,-0.4967835805826696,0.5021967198917283,1.0065023217142726,1.4202410406616675,-0.6552508501374729,-0.931998898699179,1.5535333979438646,0.8611775334350067,1.290907376520792,1.138183020172646,0.703261081394634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,,,,,,,,,,,-1.4031215200402283,-0.770551750371122,-1.0984700727621797,2090,3205,237.0_26,2016-09-17,EN00057,V2,26.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,0.05,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,6.0,9.0,3.0,237.0_3,0,8,237.0
10,0.32977030863443646,-0.32227357979196497,-0.406504250662324,-0.709421070959852,0.0,-0.6705417354196552,0.0,-0.9627094761149608,-0.7801748473512823,-0.6457242016108055,0.0,-0.6551003905449215,-0.897559269039944,-0.7220434717016672,-0.8894924062889393,0.0,0.0,0.0,0.0,-3.7876114053927776,0.0,0.0,-3.026775795362324,0.0,0.0,0.5640760748177662,0.5107539184552492,0.5107539184552492,-0.5640760748177662,0.0,-0.45643546458763845,0.0,-0.7254762501100118,-0.5640760748177662,-0.45643546458763845,0.0,0.4,-0.7254762501100118,0.0,1.0,1.0,1.0,1.0,0.0,-1.1053168539477127,-1.020701564629971,-0.1549600159615669,-2.1232702758180393,-2.1762391336764106,-0.8298239793980086,-2.7500425705258165,-2.5962826463762854,-0.8168814111254126,2.227136104735627,1.444694712630656,1.4642744780446968,2.0862462606454333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000013,0.5640760748177663,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,0.5107539184552491,0.40000000000000013,0.40000000000000013,0.5107539184552491,,,,,,,,,,,-1.4031215200402283,-0.770551750371122,-1.0984700727621797,2091,3206,237.0_28,2016-09-19,EN00057,V2,28.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,9.0,8.2,0.0,home,home,home,3.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,Brighten-v2,,,,,2.0,1.0,1.0,,41.0,3.0,1.0,2.0,237.0,1.0,9.0,4.0,237.0_4,0,8,237.0
