,sub,r2_actual_vs_model,r2_actual_vs_avg,r2_model_increase_from_avg
0,13.0,-0.5239996837918972,-1.8382935669377147,1.3142938831458175
1,14.0,-0.13044673767137072,-0.0032730815819643766,-0.12717365608940634
2,17.0,0.0,0.0,0.0
3,29.0,-3.2098746442219607e+31,-1.2390152578597447e+31,-1.970859386362216e+31
4,44.0,0.07105189416680913,-0.9317208364827421,1.0027727306495513
5,73.0,-0.1671504167722866,-9.512789848886705e-05,-0.16705528887379772
6,77.0,0.0,0.0,0.0
7,95.0,0.0,0.0,0.0
8,96.0,-0.055016154071954704,-0.17981460662111726,0.12479845254916255
9,109.0,-1.319983105627157e+31,-3.9044576908201746e+31,2.5844745851930178e+31
10,111.0,-0.9358398437500002,-0.9358398437500002,0.0
11,136.0,-1.5250636919931724e+32,-1.1036899146538287e+32,-4.213737773393437e+31
12,141.0,-1.3007187072725968,-0.33911670400988947,-0.9616020032627073
13,161.0,-1.751095435298354,-1.4623542524005493,-0.2887411828978048
14,166.0,-0.1807844618193315,-0.22282549654154704,0.04204103472221554
15,167.0,-2.7880580002859823,-1.091262975778546,-1.6967950245074364
16,168.0,0.09344296069837787,-0.8202305627354225,0.9136735234338004
17,172.0,-0.029258829468810532,-0.17711218947842045,0.1478533600096099
18,175.0,0.019791130914414423,-1.0725446428571423,1.0923357737715569
19,184.0,0.0,0.0,0.0
20,186.0,-0.8798997801506416,-0.1158968845205921,-0.7640028956300495
21,194.0,-0.37186331235691683,-0.365768418773345,-0.006094893583571848
22,196.0,-0.07346317208308695,-0.2352000000000003,0.16173682791691335
23,198.0,-0.7373582230623816,-0.7373582230623816,0.0
24,199.0,-0.3266690820644125,-0.35017528732535075,0.023506205260938273
25,207.0,-0.7008040850590054,-0.19549211462777993,-0.5053119704312254
26,1299.0,-0.3174309733363041,-0.3174309733363041,0.0
27,1314.0,-0.06170124464204263,-0.1271704160250149,0.06546917138297226
28,1318.0,-7.06263575161178e+30,-5.542492337011502e+31,4.8362287618503235e+31
29,1341.0,-1.9525895292452211,-0.6782979381998273,-1.2742915910453938
30,1343.0,-19.456914827285207,-19.456914827285207,0.0
31,1349.0,-3.96353547364249,-3.96353547364249,0.0
32,1356.0,-0.3372385974100034,-0.000272478041078994,-0.3369661193689244
33,1374.0,-1.4996007322195646,-1.0666666666666669,-0.4329340655528977
34,1390.0,0.0,0.0,0.0
35,1421.0,-4.178403281929877,-6.50892857142857,2.330525289498693
36,1426.0,0.0,0.0,0.0
37,1444.0,-0.00034722222222249854,-0.00034722222222249854,0.0
38,1447.0,0.0,0.0,0.0
39,1452.0,0.0,0.0,0.0
40,1454.0,-1.6129721390746954,-0.00015190386173391524,-1.6128202352129615
41,1455.0,-0.4322150537407552,-0.43983624932988974,0.007621195589134544
42,1466.0,0.0,0.0,0.0
43,1467.0,-9.435060552394327e+31,-4.4212337010684835e+31,-5.0138268513258435e+31
44,1471.0,-1.03479993948195,-1.0493725531379123,0.014572613655962297
45,1481.0,-0.5196308229629572,-0.04432613439988953,-0.4753046885630676
46,1488.0,0.032739059068857435,-0.6860851283628189,0.7188241874316763
47,1494.0,-1.4873247099645999e+32,-3.801816646835801e+31,-1.1071430452810198e+32
48,1496.0,-1.3305166121763383,-0.8909090909090902,-0.4396075212672481
49,1497.0,-0.9998327503608946,-0.8282846304086526,-0.17154811995224195
50,1504.0,-0.7977943078146084,-0.2562108876901674,-0.5415834201244409
51,1505.0,-0.07340951862210088,-0.07340951862210088,0.0
52,1506.0,-0.512249745390223,-0.512249745390223,0.0
53,1508.0,-1.2372819515284146,-0.8722867095280427,-0.3649952420003719
54,1521.0,-0.11415297254148316,-0.408976276901293,0.29482330435980986
55,1527.0,-0.40959999999999974,-0.40959999999999974,0.0
56,1534.0,-0.2817786756569005,-0.04563030663566092,-0.2361483690212396
57,1538.0,-0.2400692342123225,-0.07813142323263778,-0.16193781097968474
58,1553.0,-0.3167176197125636,-0.4198044659735347,0.10308684626097109
59,1563.0,-0.06237603680443904,-0.0005713315217392712,-0.06180470528269977
60,1564.0,-4.095800745191502,-4.095800745191502,0.0
61,1573.0,-0.4932731568048596,-0.7722681359044998,0.2789949790996402
62,1597.0,0.0,0.0,0.0
63,1616.0,-0.09586206625814797,-5.105494421276283,5.009632355018136
64,1617.0,-1.3509723140799519,-1.3509723140799519,0.0
65,1619.0,0.0,0.0,0.0
66,1629.0,-0.44616599164665827,-1.2561839671578272,0.8100179755111689
67,1633.0,-0.31714865211137444,-0.021584024234693855,-0.2955646278766806
68,1638.0,-0.4459076350415512,-0.4459076350415512,0.0
69,1639.0,-0.09483556253501635,-0.09483556253501635,0.0
70,1641.0,-2.902606310013718,-2.902606310013718,0.0
71,1646.0,0.0,0.0,0.0
72,1663.0,-0.40887652353883586,-1.8829191569676,1.4740426334287642
73,1674.0,-0.7217481594871997,-0.11940298507462721,-0.6023451744125725
74,1682.0,-0.1901687327823689,-0.1901687327823689,0.0
75,1697.0,-0.058191138153896205,-0.06035502958579886,0.0021638914319026537
76,1699.0,-0.34482915717539875,-0.34482915717539875,0.0
77,1709.0,-0.391770699140608,-0.1268378319069572,-0.26493286723365084
78,1716.0,-0.2147385269705986,-0.35462628693675624,0.13988775996615765
79,1960.0,-0.23326237510698666,-0.20924190466610026,-0.0240204704408864
80,1961.0,-0.47218189683823386,-0.08127243018056052,-0.39090946665767334
81,1965.0,-0.040827134076286464,-0.040827134076286464,0.0
82,1966.0,-1.8337933285474042e+30,-3.8378892970623283e+31,3.654509964207588e+31
83,1967.0,-1.56460777928848,-0.13890842013888927,-1.4256993591495908
84,1971.0,-0.2662602139620247,-0.005001653439153264,-0.26125856052287144
85,1974.0,-4.187275064871131,-4.546599388340396,0.3593243234692647
86,1975.0,-0.1451337490349507,-0.008496624103406791,-0.1366371249315439
87,1976.0,-0.08416427567239548,-0.08860949799536089,0.004445222322965403
88,1981.0,-0.34776438647068075,-0.06295409402411356,-0.2848102924465672
89,1982.0,-0.760609090909091,-0.760609090909091,0.0
90,1984.0,-0.2857142857142856,-0.2857142857142856,0.0
91,1986.0,-0.03698478903105684,-0.05151527577823356,0.014530486747176719
92,1989.0,-1.1515382721401677,-0.4360849056603773,-0.7154533664797904
93,1990.0,-0.3533996480704946,-0.3533996480704946,0.0
94,1991.0,-0.2155172413793105,-0.2155172413793105,0.0
95,1992.0,-2.6787228939306393,-2.6787228939306393,0.0
96,1993.0,-1.034560256944138,-1.1014794685990332,0.06691921165489534
97,1995.0,-0.005434782608695565,-0.005434782608695565,0.0
98,1998.0,-0.03976341901574232,-0.09074985474159436,0.05098643572585204
99,1999.0,0.0,0.0,0.0
100,2000.0,-5.174726046378605e+31,-5.174726046378605e+31,0.0
101,2001.0,-1.1400781720258695,-2.103987347436651,0.9639091754107816
102,2002.0,0.0,0.0,0.0
103,2006.0,-0.013732910156250222,-0.013732910156250222,0.0
104,2008.0,-1.973534632840146e+31,-6.395343010968155e+31,4.421808378128009e+31
105,2009.0,1.0,1.0,0.0
106,2010.0,-0.32220852702719704,-0.7716836734693879,0.4494751464421909
107,2011.0,-2.7167676767676765,-2.7167676767676765,0.0
108,2014.0,-0.07335069444444442,-0.07335069444444442,0.0
109,2016.0,-0.3404018624173517,-11.94771634615384,11.607314483736488
110,2017.0,-2.6693183407971017,-3.45845734126984,0.7891390004727383
111,2018.0,-7.326054081608088,-5.198833449877831,-2.1272206317302578
112,2020.0,-0.01712247324613525,-0.01712247324613525,0.0
113,2021.0,-3.4162009512485136,-3.4162009512485136,0.0
114,2023.0,0.040565721065661475,-0.1295147136699315,0.17008043473559298
115,2025.0,0.0,0.0,0.0
116,2026.0,-3.046069642113796,-5.670340487616235,2.624270845502439
117,2027.0,-0.08987845274123529,-0.018789144050104456,-0.07108930869113084
118,2031.0,-0.43483302411873814,-0.43483302411873814,0.0
119,2032.0,-1.5479403899582471,-2.3864337372029674,0.8384933472447202
120,2033.0,-0.23028004258143087,-1.0642954359122072,0.8340153933307763
121,2037.0,-3.6564990067840952,-6.91942513154634,3.262926124762245
122,2039.0,-0.40084381584965767,-0.47876370083816866,0.07791988498851099
123,2040.0,-0.016257328249952296,-0.15808387345678976,0.14182654520683746
124,2041.0,-0.12097022232963273,-0.10051169590643272,-0.020458526423200007
125,2043.0,-1.0610482595597572,-3.239907727797002,2.1788594682372446
126,2044.0,-0.03978355439475689,-0.5437200285685133,0.5039364741737564
127,2045.0,-0.08273326962869909,-0.08652963198417729,0.0037963623554782
128,2048.0,0.22634084858813408,-0.00020923897293156912,0.22655008756106565
129,2054.0,-0.31778995767325946,-0.7573535265591436,0.4395635688858841
130,2059.0,0.10025138321123206,-0.2199391171993912,0.32019050041062325
131,2062.0,-9.008927336836283,-9.008927336836283,0.0
132,2063.0,0.0,0.0,0.0
133,2065.0,0.009955695011565568,-0.16408496382046178,0.17404065883202735
134,2068.0,-0.021804600779793404,-0.000846513700156093,-0.02095808707963731
135,2069.0,0.0,0.0,0.0
136,2070.0,-0.00570583262890989,-0.00570583262890989,0.0
137,2072.0,-0.2092620905451592,-0.2092620905451592,0.0
138,2073.0,-0.15802469135802477,-0.15802469135802477,0.0
139,2074.0,-0.21836695917047444,-0.11893033075299098,-0.09943662841748346
140,2075.0,-0.08357362004543911,-0.07023117277714142,-0.013342447268297697
141,2077.0,-0.3869667658730156,-0.3869667658730156,0.0
142,2080.0,-16.823282877604168,-16.823282877604168,0.0
143,2083.0,-0.9391919299165452,-0.9171626984126984,-0.022029231503846836
144,2085.0,-0.23352882565688304,-1.1655923473142025,0.9320635216573194
145,2086.0,-29.242741892216937,-220.27369183885827,191.03094994664133
146,2090.0,-3.452867310010943e+32,-7.098446879634631e+31,-2.7430226220474796e+32
147,2091.0,-0.5692771323859642,-1.7855259268949744,1.2162487945090101
148,2093.0,-0.03341183897136113,-0.1174590755010334,0.08404723652967228
149,2097.0,0.03330256224659478,-0.26041666666666674,0.2937192289132615
150,2098.0,-0.15691078987269114,-0.030704941860465462,-0.12620584801222567
151,2099.0,-0.6391591874120939,-0.008054123711340067,-0.6311050637007538
152,2101.0,-1.0429313380041254,-0.06761559822392926,-0.9753157397801961
153,2102.0,-0.2933774705378278,-0.12740247888725365,-0.16597499165057417
154,2104.0,-0.4079896106624963,-0.23836223899884357,-0.16962737166365272
155,2105.0,-1.7753773216911206,-1.7753773216911206,0.0
156,2109.0,-0.05597256515775029,-0.05597256515775029,0.0
157,2110.0,-0.3422270442459816,-3.5856573564303567,3.2434303121843753
158,2111.0,-1.3811511614729222,-1.3389932089526457,-0.04215795252027643
159,2113.0,-1.3856741960255419,-3.018067375062005,1.632393179036463
160,2114.0,-0.1956667443812763,-3.486531905140369,3.290865160759093
161,2116.0,0.08321305390657574,-0.06858634137175446,0.1517993952783302
162,2118.0,-0.7264242524194913,-0.037812499999999805,-0.6886117524194915
163,2120.0,0.12074316046050859,-0.0930521257285053,0.2137952861890139
164,2123.0,0.0,0.0,0.0
165,2127.0,-2.062020991276055,-1.3394170168067223,-0.7226039744693327
166,2129.0,-0.7588886153780399,-0.3046296958078052,-0.4542589195702347
167,2130.0,-1.0427672060584396,-0.7377198682215609,-0.30504733783687876
168,2131.0,-0.3400611388999315,-0.07482139204886051,-0.265239746851071
169,2133.0,-0.800193552419838,-0.05894408554243702,-0.741249466877401
170,2135.0,-0.4917897817644066,-0.3804531521267358,-0.11133662963767077
171,2136.0,-0.013985191120607698,-0.013985191120607698,0.0
172,2140.0,-0.3415158423853837,-0.3415158423853837,0.0
173,2142.0,-3.3403704862295984e+31,-6.505268036930539e+31,3.164897550700941e+31
174,2143.0,-0.39551187730174675,-0.004031070402298553,-0.3914808068994482
175,2144.0,-3.475246206274082e+31,-8.934812983303862e+31,5.45956677702978e+31
176,2149.0,0.0,0.0,0.0
177,2151.0,-3.4653971186545016,-0.0087528935185186,-3.456644225135983
178,2157.0,-0.7422041731654061,-0.3209440001316477,-0.4212601730337584
179,2159.0,0.1859508282011304,-0.05454094927750153,0.24049177747863193
180,2162.0,-0.04019347009265117,-0.04019347009265117,0.0
181,2163.0,-0.009084406841948667,-0.00661375661375696,-0.0024706502281917064
182,2165.0,-3.7046647760149055e+31,-3.7046647760149055e+31,0.0
183,2167.0,-0.9054658895580856,-0.4683917676664997,-0.4370741218915859
184,2168.0,0.09266856859426242,-0.022650857217886955,0.11531942581214938
185,2169.0,-0.3895787679571463,-0.3895787679571463,0.0
186,2170.0,-0.24158244711584476,-0.24158244711584476,0.0
187,2172.0,-0.06363339441733995,-0.26276354053326045,0.1991301461159205
188,2173.0,-0.5358863850687976,-0.6122881355932199,0.07640175052442233
189,2177.0,-0.442470474087457,-0.442470474087457,0.0
190,2178.0,-7.675242336442643,-8.872082763991768,1.196840427549125
191,2179.0,-0.003487654320987854,-0.003487654320987854,0.0
192,2180.0,-3.945117708422483e+31,-3.945117708422483e+31,0.0
193,2182.0,-15.126559103436307,-5.81888525675508,-9.307673846681226
194,2185.0,0.0,0.0,0.0
195,2186.0,-2.0549510787401575,-2.0549510787401575,0.0
196,2188.0,-0.24019859416981038,-0.18075308641975307,-0.0594455077500573
