,num_id,column,RMSSD
20286,678.0,non-skew__callCount_missed_indicator,0.0
20287,678.0,non-skew__callCount_outgoing_indicator,0.0
20288,678.0,non-skew__textCount_indicator,0.232
20289,678.0,non-skew__textCount_received_indicator,0.322
20290,678.0,non-skew__textCount_sent_indicator,0.28
20291,678.0,non-skew__textLength_received_indicator,0.322
20292,678.0,non-skew__textLength_sent_indicator,0.28
20293,678.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.357
20294,678.0,non-skew__uniqueNumbers_calls_missed_indicator,0.361
20295,678.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.312
20296,678.0,non-skew__uniqueNumbers_texts_indicator,0.232
20297,678.0,non-skew__uniqueNumbers_texts_received_indicator,0.322
20298,678.0,non-skew__uniqueNumbers_texts_sent_indicator,0.28
20299,678.0,non-skew__cloud_cover_mean_indicator,1.158
20300,678.0,non-skew__cloud_cover_median_indicator,1.166
20301,678.0,non-skew__cloud_cover_std_indicator,1.211
20302,678.0,non-skew__dew_point_mean_indicator,0.938
20303,678.0,non-skew__dew_point_median_indicator,0.939
20304,678.0,non-skew__humidity_IQR_indicator,1.07
20305,678.0,non-skew__humidity_mean_indicator,0.921
20306,678.0,non-skew__humidity_median_indicator,0.921
20307,678.0,non-skew__humidity_std_indicator,1.089
20308,678.0,non-skew__temp_IQR_indicator,0.974
20309,678.0,non-skew__temp_mean_indicator,0.934
20310,678.0,non-skew__temp_median_indicator,0.934
20311,678.0,non-skew__temp_std_indicator,0.978
20312,678.0,target__phq9_sum,0.4
20313,678.0,target__phq9_1,0.397
20314,678.0,target__phq9_2,0.406
20315,678.0,target__phq9_3,0.398
20316,678.0,target__phq9_4,0.405
20317,678.0,target__phq9_5,0.384
20318,678.0,target__phq9_6,0.368
20319,678.0,target__phq9_7,0.401
20320,678.0,target__phq9_8,0.427
20321,678.0,target__phq9_9,0.325
20322,678.0,target__phq9_bin,0.075
20323,678.0,target__phq9_cat_mean,0.0
20324,678.0,target__phq9_cat,0.075
20325,678.0,remainder__sds_1,0.527
20326,678.0,remainder__sds_2,0.607
20327,678.0,remainder__sds_3,0.628
20328,678.0,remainder__stress,0.748
20329,678.0,remainder__support,0.694
20330,678.0,remainder__sleep_1,0.107
20331,678.0,remainder__sleep_2,0.057
20332,678.0,remainder__sleep_3,0.21
20333,678.0,remainder__mood_1,0.439
20334,678.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
20335,682.0,yj__cloud_cover_IQR,1.345
20336,682.0,yj__dew_point_IQR,1.361
20337,682.0,yj__dew_point_std,1.33
20338,682.0,yj__precip_sum,1.266
20339,682.0,yj__came_to_work,0.689
20340,682.0,yj__distance_active,1.372
20341,682.0,yj__distance_high_speed_transportation,0.991
20342,682.0,yj__distance_powered_vehicle,1.364
20343,682.0,yj__distance_walking,1.384
20344,682.0,yj__hours_active,1.371
20345,682.0,yj__hours_high_speed_transportation,1.049
20346,682.0,yj__hours_of_sleep,1.348
20347,682.0,yj__hours_powered_vehicle,1.365
20348,682.0,yj__location_variance,1.358
20349,682.0,yj__distance_walking_hr,1.383
20350,682.0,yj__hours_active_hr,1.343
20351,682.0,yj__distance_active_hr,1.378
20352,682.0,yj__distance_powered_vehicle_hr,1.346
20353,682.0,yj__hours_high_speed_transportation_hr,1.054
20354,682.0,yj__hours_of_sleep_hr,1.392
20355,682.0,yj__distance_high_speed_transportation_hr,1.015
20356,682.0,yj__hours_powered_vehicle_hr,1.347
20357,682.0,yj__location_variance_hr,1.378
20358,682.0,yj__hours_high_speed_transportation_hr_bin,1.116
20359,682.0,yj__distance_high_speed_transportation_hr_bin,1.116
20360,682.0,yj__distance_high_speed_transportation_hr_nonzero,1.122
20361,682.0,yj__cloud_cover_IQR_indicator,1.253
20362,682.0,yj__dew_point_IQR_indicator,0.974
20363,682.0,yj__dew_point_std_indicator,0.998
20364,682.0,yj__precip_sum_indicator,1.251
20365,682.0,yj__came_to_work_indicator,0.699
20366,682.0,yj__distance_active_indicator,1.286
20367,682.0,yj__distance_high_speed_transportation_indicator,1.138
20368,682.0,yj__distance_powered_vehicle_indicator,1.297
20369,682.0,yj__distance_walking_indicator,1.339
20370,682.0,yj__hours_active_indicator,1.286
20371,682.0,yj__hours_high_speed_transportation_indicator,1.138
20372,682.0,yj__hours_of_sleep_indicator,1.014
20373,682.0,yj__hours_powered_vehicle_indicator,1.297
20374,682.0,yj__location_variance_indicator,0.887
20375,682.0,non-skew__cloud_cover_mean,1.075
20376,682.0,non-skew__cloud_cover_median,1.113
20377,682.0,non-skew__cloud_cover_std,1.347
20378,682.0,non-skew__dew_point_mean,0.752
20379,682.0,non-skew__dew_point_median,0.782
20380,682.0,non-skew__humidity_IQR,1.302
20381,682.0,non-skew__humidity_mean,0.976
20382,682.0,non-skew__humidity_median,0.999
20383,682.0,non-skew__humidity_std,1.293
20384,682.0,non-skew__temp_IQR,1.257
20385,682.0,non-skew__temp_mean,0.696
20386,682.0,non-skew__temp_median,0.735
20387,682.0,non-skew__temp_std,1.227
20388,682.0,non-skew__callDuration_incoming_bin,0.351
20389,682.0,non-skew__callDuration_outgoing_bin,0.317
20390,682.0,non-skew__callCount_incoming_bin,0.0
20391,682.0,non-skew__callCount_missed_bin,0.0
20392,682.0,non-skew__callCount_outgoing_bin,0.0
20393,682.0,non-skew__textCount_bin,0.23
20394,682.0,non-skew__textCount_received_bin,0.32
20395,682.0,non-skew__textCount_sent_bin,0.278
20396,682.0,non-skew__textLength_received_bin,0.32
20397,682.0,non-skew__textLength_sent_bin,0.278
20398,682.0,non-skew__uniqueNumbers_calls_incoming_bin,0.354
20399,682.0,non-skew__uniqueNumbers_calls_missed_bin,0.358
20400,682.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.31
20401,682.0,non-skew__uniqueNumbers_texts_bin,0.23
20402,682.0,non-skew__uniqueNumbers_texts_received_bin,0.32
20403,682.0,non-skew__uniqueNumbers_texts_sent_bin,0.278
20404,682.0,non-skew__callDuration_incoming_indicator,0.351
20405,682.0,non-skew__callDuration_outgoing_indicator,0.317
20406,682.0,non-skew__callCount_incoming_indicator,0.0
20407,682.0,non-skew__callCount_missed_indicator,0.0
20408,682.0,non-skew__callCount_outgoing_indicator,0.0
20409,682.0,non-skew__textCount_indicator,0.23
20410,682.0,non-skew__textCount_received_indicator,0.32
20411,682.0,non-skew__textCount_sent_indicator,0.278
20412,682.0,non-skew__textLength_received_indicator,0.32
20413,682.0,non-skew__textLength_sent_indicator,0.278
20414,682.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.354
20415,682.0,non-skew__uniqueNumbers_calls_missed_indicator,0.358
20416,682.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.31
20417,682.0,non-skew__uniqueNumbers_texts_indicator,0.23
20418,682.0,non-skew__uniqueNumbers_texts_received_indicator,0.32
20419,682.0,non-skew__uniqueNumbers_texts_sent_indicator,0.278
20420,682.0,non-skew__cloud_cover_mean_indicator,1.158
20421,682.0,non-skew__cloud_cover_median_indicator,1.166
20422,682.0,non-skew__cloud_cover_std_indicator,1.212
20423,682.0,non-skew__dew_point_mean_indicator,0.945
20424,682.0,non-skew__dew_point_median_indicator,0.946
20425,682.0,non-skew__humidity_IQR_indicator,1.075
20426,682.0,non-skew__humidity_mean_indicator,0.923
20427,682.0,non-skew__humidity_median_indicator,0.923
20428,682.0,non-skew__humidity_std_indicator,1.094
20429,682.0,non-skew__temp_IQR_indicator,0.974
20430,682.0,non-skew__temp_mean_indicator,0.936
20431,682.0,non-skew__temp_median_indicator,0.935
20432,682.0,non-skew__temp_std_indicator,0.979
20433,682.0,target__phq9_sum,0.399
20434,682.0,target__phq9_1,0.397
20435,682.0,target__phq9_2,0.405
20436,682.0,target__phq9_3,0.397
20437,682.0,target__phq9_4,0.404
20438,682.0,target__phq9_5,0.383
20439,682.0,target__phq9_6,0.368
20440,682.0,target__phq9_7,0.4
20441,682.0,target__phq9_8,0.427
20442,682.0,target__phq9_9,0.325
20443,682.0,target__phq9_bin,0.075
20444,682.0,target__phq9_cat_mean,0.0
20445,682.0,target__phq9_cat,0.075
20446,682.0,remainder__sds_1,0.526
20447,682.0,remainder__sds_2,0.605
20448,682.0,remainder__sds_3,0.627
20449,682.0,remainder__stress,0.747
20450,682.0,remainder__support,0.692
20451,682.0,remainder__sleep_1,0.106
20452,682.0,remainder__sleep_2,0.057
20453,682.0,remainder__sleep_3,0.209
20454,682.0,remainder__mood_1,0.438
20455,682.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
20456,705.0,yj__cloud_cover_IQR,1.345
20457,705.0,yj__dew_point_IQR,1.362
20458,705.0,yj__dew_point_std,1.331
20459,705.0,yj__precip_sum,1.266
20460,705.0,yj__came_to_work,0.687
20461,705.0,yj__distance_active,1.372
20462,705.0,yj__distance_high_speed_transportation,0.989
20463,705.0,yj__distance_powered_vehicle,1.366
20464,705.0,yj__distance_walking,1.383
20465,705.0,yj__hours_active,1.371
20466,705.0,yj__hours_high_speed_transportation,1.046
20467,705.0,yj__hours_of_sleep,1.348
20468,705.0,yj__hours_powered_vehicle,1.367
20469,705.0,yj__location_variance,1.359
20470,705.0,yj__distance_walking_hr,1.383
20471,705.0,yj__hours_active_hr,1.344
20472,705.0,yj__distance_active_hr,1.378
20473,705.0,yj__distance_powered_vehicle_hr,1.346
20474,705.0,yj__hours_high_speed_transportation_hr,1.052
20475,705.0,yj__hours_of_sleep_hr,1.393
20476,705.0,yj__distance_high_speed_transportation_hr,1.013
20477,705.0,yj__hours_powered_vehicle_hr,1.348
20478,705.0,yj__location_variance_hr,1.378
20479,705.0,yj__hours_high_speed_transportation_hr_bin,1.114
20480,705.0,yj__distance_high_speed_transportation_hr_bin,1.114
20481,705.0,yj__distance_high_speed_transportation_hr_nonzero,1.122
20482,705.0,yj__cloud_cover_IQR_indicator,1.254
20483,705.0,yj__dew_point_IQR_indicator,0.974
20484,705.0,yj__dew_point_std_indicator,0.998
20485,705.0,yj__precip_sum_indicator,1.251
20486,705.0,yj__came_to_work_indicator,0.697
20487,705.0,yj__distance_active_indicator,1.286
20488,705.0,yj__distance_high_speed_transportation_indicator,1.135
20489,705.0,yj__distance_powered_vehicle_indicator,1.299
20490,705.0,yj__distance_walking_indicator,1.339
20491,705.0,yj__hours_active_indicator,1.286
20492,705.0,yj__hours_high_speed_transportation_indicator,1.135
20493,705.0,yj__hours_of_sleep_indicator,1.015
20494,705.0,yj__hours_powered_vehicle_indicator,1.299
20495,705.0,yj__location_variance_indicator,0.885
20496,705.0,non-skew__cloud_cover_mean,1.074
20497,705.0,non-skew__cloud_cover_median,1.112
20498,705.0,non-skew__cloud_cover_std,1.347
20499,705.0,non-skew__dew_point_mean,0.754
20500,705.0,non-skew__dew_point_median,0.784
20501,705.0,non-skew__humidity_IQR,1.301
20502,705.0,non-skew__humidity_mean,0.975
20503,705.0,non-skew__humidity_median,0.999
20504,705.0,non-skew__humidity_std,1.291
20505,705.0,non-skew__temp_IQR,1.257
20506,705.0,non-skew__temp_mean,0.699
20507,705.0,non-skew__temp_median,0.737
20508,705.0,non-skew__temp_std,1.226
20509,705.0,non-skew__callDuration_incoming_bin,0.351
20510,705.0,non-skew__callDuration_outgoing_bin,0.316
20511,705.0,non-skew__callCount_incoming_bin,0.0
20512,705.0,non-skew__callCount_missed_bin,0.0
20513,705.0,non-skew__callCount_outgoing_bin,0.0
20514,705.0,non-skew__textCount_bin,0.23
20515,705.0,non-skew__textCount_received_bin,0.319
20516,705.0,non-skew__textCount_sent_bin,0.277
20517,705.0,non-skew__textLength_received_bin,0.319
20518,705.0,non-skew__textLength_sent_bin,0.277
20519,705.0,non-skew__uniqueNumbers_calls_incoming_bin,0.353
20520,705.0,non-skew__uniqueNumbers_calls_missed_bin,0.357
20521,705.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.309
20522,705.0,non-skew__uniqueNumbers_texts_bin,0.23
20523,705.0,non-skew__uniqueNumbers_texts_received_bin,0.319
20524,705.0,non-skew__uniqueNumbers_texts_sent_bin,0.277
20525,705.0,non-skew__callDuration_incoming_indicator,0.351
20526,705.0,non-skew__callDuration_outgoing_indicator,0.316
20527,705.0,non-skew__callCount_incoming_indicator,0.0
20528,705.0,non-skew__callCount_missed_indicator,0.0
20529,705.0,non-skew__callCount_outgoing_indicator,0.0
20530,705.0,non-skew__textCount_indicator,0.23
20531,705.0,non-skew__textCount_received_indicator,0.319
20532,705.0,non-skew__textCount_sent_indicator,0.277
20533,705.0,non-skew__textLength_received_indicator,0.319
20534,705.0,non-skew__textLength_sent_indicator,0.277
20535,705.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.353
20536,705.0,non-skew__uniqueNumbers_calls_missed_indicator,0.357
20537,705.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.309
20538,705.0,non-skew__uniqueNumbers_texts_indicator,0.23
20539,705.0,non-skew__uniqueNumbers_texts_received_indicator,0.319
20540,705.0,non-skew__uniqueNumbers_texts_sent_indicator,0.277
20541,705.0,non-skew__cloud_cover_mean_indicator,1.158
20542,705.0,non-skew__cloud_cover_median_indicator,1.166
20543,705.0,non-skew__cloud_cover_std_indicator,1.213
20544,705.0,non-skew__dew_point_mean_indicator,0.946
20545,705.0,non-skew__dew_point_median_indicator,0.947
20546,705.0,non-skew__humidity_IQR_indicator,1.075
20547,705.0,non-skew__humidity_mean_indicator,0.923
20548,705.0,non-skew__humidity_median_indicator,0.923
20549,705.0,non-skew__humidity_std_indicator,1.094
20550,705.0,non-skew__temp_IQR_indicator,0.975
20551,705.0,non-skew__temp_mean_indicator,0.936
20552,705.0,non-skew__temp_median_indicator,0.935
20553,705.0,non-skew__temp_std_indicator,0.979
20554,705.0,target__phq9_sum,0.402
20555,705.0,target__phq9_1,0.396
20556,705.0,target__phq9_2,0.408
20557,705.0,target__phq9_3,0.397
20558,705.0,target__phq9_4,0.403
20559,705.0,target__phq9_5,0.382
20560,705.0,target__phq9_6,0.371
20561,705.0,target__phq9_7,0.403
20562,705.0,target__phq9_8,0.429
20563,705.0,target__phq9_9,0.328
20564,705.0,target__phq9_bin,0.075
20565,705.0,target__phq9_cat_mean,0.0
20566,705.0,target__phq9_cat,0.075
20567,705.0,remainder__sds_1,0.527
20568,705.0,remainder__sds_2,0.604
20569,705.0,remainder__sds_3,0.627
20570,705.0,remainder__stress,0.757
20571,705.0,remainder__support,0.691
20572,705.0,remainder__sleep_1,0.106
20573,705.0,remainder__sleep_2,0.057
20574,705.0,remainder__sleep_3,0.208
20575,705.0,remainder__mood_1,0.437
20576,705.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
20577,709.0,yj__cloud_cover_IQR,1.346
20578,709.0,yj__dew_point_IQR,1.358
20579,709.0,yj__dew_point_std,1.327
20580,709.0,yj__precip_sum,1.264
20581,709.0,yj__came_to_work,0.707
20582,709.0,yj__distance_active,1.371
20583,709.0,yj__distance_high_speed_transportation,0.994
20584,709.0,yj__distance_powered_vehicle,1.366
20585,709.0,yj__distance_walking,1.382
20586,709.0,yj__hours_active,1.369
20587,709.0,yj__hours_high_speed_transportation,1.052
20588,709.0,yj__hours_of_sleep,1.348
20589,709.0,yj__hours_powered_vehicle,1.368
20590,709.0,yj__location_variance,1.36
20591,709.0,yj__distance_walking_hr,1.383
20592,709.0,yj__hours_active_hr,1.342
20593,709.0,yj__distance_active_hr,1.377
20594,709.0,yj__distance_powered_vehicle_hr,1.347
20595,709.0,yj__hours_high_speed_transportation_hr,1.057
20596,709.0,yj__hours_of_sleep_hr,1.394
20597,709.0,yj__distance_high_speed_transportation_hr,1.017
20598,709.0,yj__hours_powered_vehicle_hr,1.349
20599,709.0,yj__location_variance_hr,1.378
20600,709.0,yj__hours_high_speed_transportation_hr_bin,1.119
20601,709.0,yj__distance_high_speed_transportation_hr_bin,1.119
20602,709.0,yj__distance_high_speed_transportation_hr_nonzero,1.122
20603,709.0,yj__cloud_cover_IQR_indicator,1.255
20604,709.0,yj__dew_point_IQR_indicator,0.975
20605,709.0,yj__dew_point_std_indicator,0.998
20606,709.0,yj__precip_sum_indicator,1.248
20607,709.0,yj__came_to_work_indicator,0.716
20608,709.0,yj__distance_active_indicator,1.286
20609,709.0,yj__distance_high_speed_transportation_indicator,1.141
20610,709.0,yj__distance_powered_vehicle_indicator,1.299
20611,709.0,yj__distance_walking_indicator,1.334
20612,709.0,yj__hours_active_indicator,1.286
20613,709.0,yj__hours_high_speed_transportation_indicator,1.141
20614,709.0,yj__hours_of_sleep_indicator,1.02
20615,709.0,yj__hours_powered_vehicle_indicator,1.299
20616,709.0,yj__location_variance_indicator,0.878
20617,709.0,non-skew__cloud_cover_mean,1.074
20618,709.0,non-skew__cloud_cover_median,1.112
20619,709.0,non-skew__cloud_cover_std,1.345
20620,709.0,non-skew__dew_point_mean,0.755
20621,709.0,non-skew__dew_point_median,0.786
20622,709.0,non-skew__humidity_IQR,1.302
20623,709.0,non-skew__humidity_mean,0.973
20624,709.0,non-skew__humidity_median,0.997
20625,709.0,non-skew__humidity_std,1.292
20626,709.0,non-skew__temp_IQR,1.254
20627,709.0,non-skew__temp_mean,0.701
20628,709.0,non-skew__temp_median,0.74
20629,709.0,non-skew__temp_std,1.223
20630,709.0,non-skew__callDuration_incoming_bin,0.348
20631,709.0,non-skew__callDuration_outgoing_bin,0.313
20632,709.0,non-skew__callCount_incoming_bin,0.0
20633,709.0,non-skew__callCount_missed_bin,0.0
20634,709.0,non-skew__callCount_outgoing_bin,0.0
20635,709.0,non-skew__textCount_bin,0.228
20636,709.0,non-skew__textCount_received_bin,0.316
20637,709.0,non-skew__textCount_sent_bin,0.275
20638,709.0,non-skew__textLength_received_bin,0.316
20639,709.0,non-skew__textLength_sent_bin,0.275
20640,709.0,non-skew__uniqueNumbers_calls_incoming_bin,0.35
20641,709.0,non-skew__uniqueNumbers_calls_missed_bin,0.354
20642,709.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.307
20643,709.0,non-skew__uniqueNumbers_texts_bin,0.228
20644,709.0,non-skew__uniqueNumbers_texts_received_bin,0.316
20645,709.0,non-skew__uniqueNumbers_texts_sent_bin,0.275
20646,709.0,non-skew__callDuration_incoming_indicator,0.348
20647,709.0,non-skew__callDuration_outgoing_indicator,0.313
20648,709.0,non-skew__callCount_incoming_indicator,0.0
20649,709.0,non-skew__callCount_missed_indicator,0.0
20650,709.0,non-skew__callCount_outgoing_indicator,0.0
20651,709.0,non-skew__textCount_indicator,0.228
20652,709.0,non-skew__textCount_received_indicator,0.316
20653,709.0,non-skew__textCount_sent_indicator,0.275
20654,709.0,non-skew__textLength_received_indicator,0.316
20655,709.0,non-skew__textLength_sent_indicator,0.275
20656,709.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.35
20657,709.0,non-skew__uniqueNumbers_calls_missed_indicator,0.354
20658,709.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.307
20659,709.0,non-skew__uniqueNumbers_texts_indicator,0.228
20660,709.0,non-skew__uniqueNumbers_texts_received_indicator,0.316
20661,709.0,non-skew__uniqueNumbers_texts_sent_indicator,0.275
20662,709.0,non-skew__cloud_cover_mean_indicator,1.154
20663,709.0,non-skew__cloud_cover_median_indicator,1.166
20664,709.0,non-skew__cloud_cover_std_indicator,1.211
20665,709.0,non-skew__dew_point_mean_indicator,0.947
20666,709.0,non-skew__dew_point_median_indicator,0.948
20667,709.0,non-skew__humidity_IQR_indicator,1.074
20668,709.0,non-skew__humidity_mean_indicator,0.925
20669,709.0,non-skew__humidity_median_indicator,0.925
20670,709.0,non-skew__humidity_std_indicator,1.093
20671,709.0,non-skew__temp_IQR_indicator,0.975
20672,709.0,non-skew__temp_mean_indicator,0.937
20673,709.0,non-skew__temp_median_indicator,0.937
20674,709.0,non-skew__temp_std_indicator,0.979
20675,709.0,target__phq9_sum,0.407
20676,709.0,target__phq9_1,0.397
20677,709.0,target__phq9_2,0.413
20678,709.0,target__phq9_3,0.403
20679,709.0,target__phq9_4,0.4
20680,709.0,target__phq9_5,0.387
20681,709.0,target__phq9_6,0.381
20682,709.0,target__phq9_7,0.407
20683,709.0,target__phq9_8,0.44
20684,709.0,target__phq9_9,0.338
20685,709.0,target__phq9_bin,0.075
20686,709.0,target__phq9_cat_mean,0.0
20687,709.0,target__phq9_cat,0.075
20688,709.0,remainder__sds_1,0.527
20689,709.0,remainder__sds_2,0.638
20690,709.0,remainder__sds_3,0.625
20691,709.0,remainder__stress,0.79
20692,709.0,remainder__support,0.705
20693,709.0,remainder__sleep_1,0.103
20694,709.0,remainder__sleep_2,0.055
20695,709.0,remainder__sleep_3,0.207
20696,709.0,remainder__mood_1,0.444
20697,709.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
20698,714.0,yj__cloud_cover_IQR,1.346
20699,714.0,yj__dew_point_IQR,1.36
20700,714.0,yj__dew_point_std,1.329
20701,714.0,yj__precip_sum,1.264
20702,714.0,yj__came_to_work,0.701
20703,714.0,yj__distance_active,1.373
20704,714.0,yj__distance_high_speed_transportation,0.986
20705,714.0,yj__distance_powered_vehicle,1.368
20706,714.0,yj__distance_walking,1.382
20707,714.0,yj__hours_active,1.37
20708,714.0,yj__hours_high_speed_transportation,1.044
20709,714.0,yj__hours_of_sleep,1.349
20710,714.0,yj__hours_powered_vehicle,1.369
20711,714.0,yj__location_variance,1.361
20712,714.0,yj__distance_walking_hr,1.385
20713,714.0,yj__hours_active_hr,1.343
20714,714.0,yj__distance_active_hr,1.378
20715,714.0,yj__distance_powered_vehicle_hr,1.349
20716,714.0,yj__hours_high_speed_transportation_hr,1.049
20717,714.0,yj__hours_of_sleep_hr,1.395
20718,714.0,yj__distance_high_speed_transportation_hr,1.009
20719,714.0,yj__hours_powered_vehicle_hr,1.35
20720,714.0,yj__location_variance_hr,1.377
20721,714.0,yj__hours_high_speed_transportation_hr_bin,1.111
20722,714.0,yj__distance_high_speed_transportation_hr_bin,1.111
20723,714.0,yj__distance_high_speed_transportation_hr_nonzero,1.122
20724,714.0,yj__cloud_cover_IQR_indicator,1.256
20725,714.0,yj__dew_point_IQR_indicator,0.975
20726,714.0,yj__dew_point_std_indicator,0.998
20727,714.0,yj__precip_sum_indicator,1.249
20728,714.0,yj__came_to_work_indicator,0.71
20729,714.0,yj__distance_active_indicator,1.287
20730,714.0,yj__distance_high_speed_transportation_indicator,1.132
20731,714.0,yj__distance_powered_vehicle_indicator,1.3
20732,714.0,yj__distance_walking_indicator,1.334
20733,714.0,yj__hours_active_indicator,1.287
20734,714.0,yj__hours_high_speed_transportation_indicator,1.132
20735,714.0,yj__hours_of_sleep_indicator,1.02
20736,714.0,yj__hours_powered_vehicle_indicator,1.3
20737,714.0,yj__location_variance_indicator,0.871
20738,714.0,non-skew__cloud_cover_mean,1.075
20739,714.0,non-skew__cloud_cover_median,1.113
20740,714.0,non-skew__cloud_cover_std,1.346
20741,714.0,non-skew__dew_point_mean,0.758
20742,714.0,non-skew__dew_point_median,0.79
20743,714.0,non-skew__humidity_IQR,1.302
20744,714.0,non-skew__humidity_mean,0.978
20745,714.0,non-skew__humidity_median,1.0
20746,714.0,non-skew__humidity_std,1.292
20747,714.0,non-skew__temp_IQR,1.255
20748,714.0,non-skew__temp_mean,0.704
20749,714.0,non-skew__temp_median,0.743
20750,714.0,non-skew__temp_std,1.225
20751,714.0,non-skew__callDuration_incoming_bin,0.345
20752,714.0,non-skew__callDuration_outgoing_bin,0.311
20753,714.0,non-skew__callCount_incoming_bin,0.0
20754,714.0,non-skew__callCount_missed_bin,0.0
20755,714.0,non-skew__callCount_outgoing_bin,0.0
20756,714.0,non-skew__textCount_bin,0.226
20757,714.0,non-skew__textCount_received_bin,0.314
20758,714.0,non-skew__textCount_sent_bin,0.273
20759,714.0,non-skew__textLength_received_bin,0.314
20760,714.0,non-skew__textLength_sent_bin,0.273
20761,714.0,non-skew__uniqueNumbers_calls_incoming_bin,0.348
20762,714.0,non-skew__uniqueNumbers_calls_missed_bin,0.352
20763,714.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.304
20764,714.0,non-skew__uniqueNumbers_texts_bin,0.226
20765,714.0,non-skew__uniqueNumbers_texts_received_bin,0.314
20766,714.0,non-skew__uniqueNumbers_texts_sent_bin,0.273
20767,714.0,non-skew__callDuration_incoming_indicator,0.345
20768,714.0,non-skew__callDuration_outgoing_indicator,0.311
20769,714.0,non-skew__callCount_incoming_indicator,0.0
20770,714.0,non-skew__callCount_missed_indicator,0.0
20771,714.0,non-skew__callCount_outgoing_indicator,0.0
20772,714.0,non-skew__textCount_indicator,0.226
20773,714.0,non-skew__textCount_received_indicator,0.314
20774,714.0,non-skew__textCount_sent_indicator,0.273
20775,714.0,non-skew__textLength_received_indicator,0.314
20776,714.0,non-skew__textLength_sent_indicator,0.273
20777,714.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.348
20778,714.0,non-skew__uniqueNumbers_calls_missed_indicator,0.352
20779,714.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.304
20780,714.0,non-skew__uniqueNumbers_texts_indicator,0.226
20781,714.0,non-skew__uniqueNumbers_texts_received_indicator,0.314
20782,714.0,non-skew__uniqueNumbers_texts_sent_indicator,0.273
20783,714.0,non-skew__cloud_cover_mean_indicator,1.156
20784,714.0,non-skew__cloud_cover_median_indicator,1.167
20785,714.0,non-skew__cloud_cover_std_indicator,1.214
20786,714.0,non-skew__dew_point_mean_indicator,0.948
20787,714.0,non-skew__dew_point_median_indicator,0.949
20788,714.0,non-skew__humidity_IQR_indicator,1.079
20789,714.0,non-skew__humidity_mean_indicator,0.926
20790,714.0,non-skew__humidity_median_indicator,0.926
20791,714.0,non-skew__humidity_std_indicator,1.098
20792,714.0,non-skew__temp_IQR_indicator,0.976
20793,714.0,non-skew__temp_mean_indicator,0.939
20794,714.0,non-skew__temp_median_indicator,0.938
20795,714.0,non-skew__temp_std_indicator,0.98
20796,714.0,target__phq9_sum,0.406
20797,714.0,target__phq9_1,0.406
20798,714.0,target__phq9_2,0.416
20799,714.0,target__phq9_3,0.407
20800,714.0,target__phq9_4,0.399
20801,714.0,target__phq9_5,0.39
20802,714.0,target__phq9_6,0.389
20803,714.0,target__phq9_7,0.407
20804,714.0,target__phq9_8,0.437
20805,714.0,target__phq9_9,0.332
20806,714.0,target__phq9_bin,0.072
20807,714.0,target__phq9_cat_mean,0.0
20808,714.0,target__phq9_cat,0.072
20809,714.0,remainder__sds_1,0.54
20810,714.0,remainder__sds_2,0.643
20811,714.0,remainder__sds_3,0.623
20812,714.0,remainder__stress,0.783
20813,714.0,remainder__support,0.695
20814,714.0,remainder__sleep_1,0.102
20815,714.0,remainder__sleep_2,0.055
20816,714.0,remainder__sleep_3,0.204
20817,714.0,remainder__mood_1,0.445
20818,714.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
20819,718.0,yj__cloud_cover_IQR,1.346
20820,718.0,yj__dew_point_IQR,1.361
20821,718.0,yj__dew_point_std,1.33
20822,718.0,yj__precip_sum,1.264
20823,718.0,yj__came_to_work,0.711
20824,718.0,yj__distance_active,1.372
20825,718.0,yj__distance_high_speed_transportation,0.979
20826,718.0,yj__distance_powered_vehicle,1.367
20827,718.0,yj__distance_walking,1.381
20828,718.0,yj__hours_active,1.37
20829,718.0,yj__hours_high_speed_transportation,1.036
20830,718.0,yj__hours_of_sleep,1.348
20831,718.0,yj__hours_powered_vehicle,1.369
20832,718.0,yj__location_variance,1.362
20833,718.0,yj__distance_walking_hr,1.383
20834,718.0,yj__hours_active_hr,1.341
20835,718.0,yj__distance_active_hr,1.376
20836,718.0,yj__distance_powered_vehicle_hr,1.346
20837,718.0,yj__hours_high_speed_transportation_hr,1.041
20838,718.0,yj__hours_of_sleep_hr,1.394
